id,comments,star_levels
34,五老峰是必去的的风景之一，那里有险有秀，鸟瞰层层山峦，使人玄如无限遐想，风光在险峰的境界油然而生！搭乘索道而下，饱览山峰的美丽！,5
35,"旌旗峰似刀劈过，
侧面剪切如旌旗。
旌旗招展领四峰，
藏于峰峰无觅峰。

五老峰头我最高，
俯视大千近云端。
顶头崖口喊两声，
声声回荡群山峰。

站立峰头我最高，
环望群山舒胸怀。
山青水绿绕四峰，
崖头平石晒山风。

天地壮观在四峰，
崖头锁心挂崖头。
夫妻二人庐山恋，
天长地久续长缘。

五老峰崖看五老，
峰峰都有各不同。
拾阶再上己无路，
五老峰上逞英勇。

五老峰上夸五老，
庐山景致你占峰。
步步艰辛登五老，
只为识得庐山峰。

无名亭立五峰口，
穿亭再去五峰头。
峰头娟花石缝生，
目无障礙回望峰。

四三二一四峰头，
一条直线连五峰。
远看成岭侧成峰，
高低错落真不同。

运眺青崖雾升腾，
山花隐身薄雾中。
五峰尽头再观庐，
只言身在此峰中。

峰后云际齐峰头，
侧面还有一峰头。
紧连五峰成六峰，
给其命名六老峰。

体力不支到极点，
回望来时登峰路。
不愿重走回头路，
三叠泉边再识庐。",5
36,五老峰并没有很高～登上一峰～～然后三峰四峰五峰都是连着的～不会很累～我们去的时候天气很好～山顶风景绝佳～还能看到鄱阳湖～值得一去,4
37,庐山上唯一先要往上爬的景点，景色美得不要不要的，云雾瞬息万变，驻足几分钟就是另外一种形态，有时间的话强烈建议到5峰，风景最棒。,5
38,可以看日出，看完可以转完五峰直接去三叠泉。,5
39,五老峰应该是这次庐山之行最让我意外和惊喜的地方。每个峰的景色都不同，各有各的美。四峰最高，最险，五峰看景儿最美，对面就是汉阳峰，视野极好。有体力的话，还是把五峰都走一遍吧，这里唯一不好的就是前几峰都有碑，后面没有了，可能后面去的人少吧，前四峰距离还是挺近的，五峰稍微远些。所以人也很少。我们在五峰的时候，看到了太阳刺破云层穿出照在对面的汉阳峰上，实为壮观！总之，非常推荐！,5
40,想征服一座山，就要登上最高峰，遗憾的是连续湿雾几天，看不了日出，上山也危险性增加了，虽然感兴趣的是圣斗士星矢里的故事，但是眼前雾蒙蒙的山仍然让我不舍，继续攀登，最后到达第二峰的时候能见度只有五米左右了，而且山体太滑才放弃了,5
41,五老峰顶可观鄱阳湖及长江，江水和湖水颜色不同。,5
42,"来庐山，最值得一游的竟是五老峰。避开了旅游团的人山人海，在这里真正体验了旅行的快乐。
早上起得很早，赶上旅游观光车七点的第一班。早过了半夜起来看流星雨的年纪，要不然就包车去爬山看日出。
五老峰顾名思义就是有五座山峰。一峰爬的时间有点长，但昨天已经有过爬三叠泉的经历，这里的难度根本不是事，爬到一峰的时间才用了半个小时，这还是边走边看边拍照，如果经常锻炼的话，那更不是问题。二峰稍微有点险，三峰和四峰只是说话的功夫就爬了上去。昨天已经去了三叠泉，果断的放弃了五峰。
再来说说景色，少了人的背景，什么景色都是动人的。登到山顶，举目远眺，群山尽在眼中，伸手即能触碰云端，那种壮阔无法用语言形容。昨天没有看见的鄱阳湖也能清晰所见。真的庆幸没有选择放弃五老峰！（因为之前听说有点难度）万事皆有美中不足，唯一遗憾的是没有看到庐山的云雾，只在下山时略略的看到一点点。听人说，春秋季节是看庐山云雾做好的时间，如果此生还有机会来庐山，定选在四五月份，来感受一下瞬息万变的庐山的云雾。",5
43,五老峰远远看去，一开始都觉得自己爬不上去，但等你真正爬上去之后，觉得很值，五峰爬了四峰(因为是从三叠泉上山的，而从五峰下山又到了三叠泉，所以爬到四峰后原路返回了)，一峰爬上去要有足够的耐力，爬上一峰之后其他峰就不太难了，二峰的路有点难走，三峰一开始没看到楼梯，我直接爬石头上去的，四峰最高，视野辽阔，在几座峰上都能看到云雾，美不胜收。一峰和四峰有两间店，老板人都很好，不买东西也随便坐，细心解答，在一峰吃了个土鸡腿，很嫩，味道还不错，10元也不贵(后来在花径那边居然卖15元)，四峰的的老板在炒茶很香，据说只有在五老峰上买的才是真正的五老峰云雾茶，其他地方有的是山下的，老板说早上在四峰上一定能看到日出，含鄱口就不一定了，要看天气(亲身证明老板没骗人，第二天在含鄱口看日出一直在等云散去)，有机会上庐山，不要嫌累，一定要上去看看，爬到后来也不觉得累的,5
44,五老峰上的鹰嘴岩，非常像老鹰的嘴，,5
45,每一个观景台都值得一看，路程比三叠泉轻松很多。大部分跟团游的客人都没有去，景区比较清净，但是景色一点也不逊色。,5
46,已经是第二次去庐山了，依旧美丽。是夏季避暑胜地。有很多著名人士的别墅，也有三叠泉著名景点，登上五老峰，远望真像伟人平卧呀。,5
47,夏游庐山五老峰书《俯瞰九江迎东风》海会仰望五老峰，庐山并坐五老翁，山脉连根鄱阳湖，五名弟子五小峰。日近云低五老松，俯瞰九江迎东风。五峰汇源三叠泉，倾泻瀑布奔巨龙。,5
48,强烈推荐五老峰景区。从三叠泉上来，可以选择走栈道，直接游览五老峰。也可以坐换乘车，到五老峰，从一峰开始登山。五老峰，十分险峻，看山下的风景特别有气势，湖光山色，云海雾气都很有感觉。,5
49,五老峰一共有五峰，二峰风景最好。爬山之前买点干粮和可乐，背包登山的大姐说可乐能够减缓腿酸。山上有悬崖峭壁的风景，也有洞府。下过雨后的五老峰，走在山林里，湿度刚好，所以皮肤不自觉地也变得湿润，摸起来冰冰凉凉。,4
50,庐山招牌，就像黄山迎客松一样代表了庐山。五老峰地处江西省九江市庐山东南，因山的绝顶被垭口所断，分成并列的五个山峰，仰望俨若席地而坐的五位老翁，故人们便把这原出一山的五个山峰统称为“五老峰”。,5
51,五老峰，位于庐山的东南侧，海拔1358米。五座主峰尤如五老并坐，其中四峰最高，三峰最险，到庐山，去三叠泉，必经五老峰，登上五老峰，观山上怪石丛立，气象万千，置身五老峰，犹如天上人间。,5
52,"庐山东南五老峰，
青天削出金芙蓉，
九江秀色可揽结，
吾将此地巢云松。",5
53,五老峰因山的绝顶被垭口所断，分成并列的五个山峰，仰望俨若席地而坐的五位老翁，故人们便把这原出一山的五个山峰统称为“五老峰”。它根连鄱阳湖，峰尖触天，海拔1436米，虽高度略低于大汉阳峰，但其雄奇却有过之而无不及，为全山形势最雄伟奇险之胜景。,5
54,庐山山体呈椭圆形，长约25公里，宽约10公里，绵延的90余座山峰，犹如九叠屏风，屏蔽着江西的北大门，有许多急流与瀑布，瀑布22处，溪涧18条，湖潭14处。著名的三叠泉瀑布，落差达155米。庐山是中华文明的发祥地之一，素有“匡庐奇秀甲天下”之美誉，入选世界文化遗产，世界地质公园，全国重点文物保护单位，国家重点风景名胜区，国家5A级旅游景区，首批全国文明风景旅游区示范点。,5
55,五老峰其实是一座山，只是在山的垭口处断开，远看像五个老人。从山下爬山，到达一峰需要四五十分钟，一峰到二三四峰距离不远，五峰比较远，需要一个多小时。一峰怪石凌厉，二峰有个鹰嘴石，三峰有颗许愿松，三峰上往下看最漂亮，四峰云天相连，可以远看九江县城。,5
56,爬起来并不是很累，比三叠泉轻松多了，在含鄱口看五老峰，像是面朝上的主席像，天气晴朗没有云彩的时候比较清晰，我们去的时候云雾比较大，只看到脸的上部。五老峰第一二峰爬的时间比较长比较累，后面三四峰很近，也比较轻松些。,4
57,五老峰还是蛮值得爬山去看一看的，经常爬山得就不会觉得特别累，不是特别高，也不是特别陡，就是2峰不是很好走，但是风景还是很好得，二峰可以看到3峰4峰得风景，我们就没走转头下山了,4
58,"景色还可以，比不上黄山、三清山，
全是寬石階步道。
云海要看天氣，日出最佳观赏点!
全程八九十分钟。
五峯回來休息站有叉路右下三疊泉!",3
59,五老峰是庐山著名景点之一，仰望如席地而坐的五位老翁，因此得名。五老峰跟连鄱阳湖，峰尖触天，虽高度略低于大汉阳峰，但其雄奇却有过之而无不及，为庐山形势最雄伟奇险之胜景。,5
60,五老峰地处九江市庐山东南，因山的绝顶被垭口所断，分为并列的五个山峰，俨若席地而坐的五位老翁，人们便把这原出一山的五个山峰，统称为五老峰。五老峰根连鄱阳湖，峰尖触天，雄伟奇险。从各个角度观察五老峰，山姿不一，十分奇特。五峰之中，第三峰最险，峰顶有“日近云低”、“俯视大千”等石刻。第四峰最高，峰顶云松姿态，犹如弯曲的虬龙。,4
61,天秤座黄金圣斗士童虎就是端坐在五老峰上的庐山大瀑布前。漫画中称庐山大瀑布集天地之精华于一身，灵气十足。天龙座青铜圣衣常年在庐山瀑布的冲刷下形成了最强的拳于最强的盾。我在写有五老峰三字的匾前拍照留念。,5
62,雄伟高大，气势磅礴，庐山的壮美景观！,5
63,庐山的风景美如画，五老峰更是值得一去,5
64,上周末去的，本来打算放弃登山了，主要雨很大，后来在第一峰那里大家吃了碗面和茶叶蛋等下山，但雨变小了，一问店家，离第二峰也就100米。就再登山了。真是到顶之后才知道云海有多美！,5
65,登高望远，一览众山小，景色优美。,5
66,"在庐山，登高望远，很多山历历在目，说看得清楚是说山很近，并非远眺。
在庐山，一年四季都是绿色，即使是冬季也是绿色，下雪了也是雪下在植物茂密得树叶上。
庐山就是个大植物园。",5
67,天苍苍雾茫茫，啥也看不见，挺可惜的，不过依旧能感受到它的秀美。从进口处走到一峰挺累的，都是上坡，而一峰到二、三、四峰比较平缓，从四峰到五峰也比较远，可以不走回头路，五峰出去直接去三叠泉。,4
68,五老峰的台阶路是修得蛮好的，适合徒步，应该说老少咸宜。然路上的标识很不清楚，不知前方还有多少路到达下个景点，岔路口也没有明确表明行进方向。甚至五老峰只标记了四个峰，五峰没有任何标识，前方也没有任何路可以前行，只好默默地把这个断头高处命名为五峰。五老峰可以一路下行到三叠泉，然岔路口没任何指示，只好走着瞧。整体庐山的感觉都是管理不到位，处处都充斥着景好服务跟不上的感觉。,3
69,庐山东南五老峰 青天削出金芙蓉,5
70,一句“不识庐山真面目，只缘身在此山中”让不少人都对庐山的风景格外好奇。庐山的四季美如斯，“春如梦、夏如滴、秋如醉、冬如玉”。而到了每年11月，庐山那针、阔叶林混交杂生的植物景观则占据了每一位游客的心头，黄、红、橙、棕各色霜叶以碧绿的松柏为衬底，格外鲜艳夺目。遥想着4000余首与庐山相关的中国山水诗，难以忘怀的红色大地，古代教育和宗教的胜地，真可谓中华大地一块宝地。,5
71,五老峰是庐山游里的重头戏。我去得早，松树被冰雪裹着，像东北的冰雕世界。我还弄了些冰吃，有股松针的清香味。爬到二峰三峰最高处往下望，那真叫动人心魄！四峰的黄老头人真不错，在他那里喝了一口酒，浑身力气又回来了，一口气爬上五峰，并下到三叠泉。,5
72,"五老峰还不错！
庐山旅游下来觉得就是抢钱，1998年去过，当时五老峰、三叠泉、美庐、庐山会议旧址等景点都含在行程中，现在很多景点（三叠泉、美庐、庐山会议旧址）都必须单独另购门票，自驾车辆收45元的停车费却只能停在中心景区外，必须坐庐山的环保公交车才能进入。
环保公交车票非常贵（65元/人/一日、80元/人/三日、1.1-1.4米儿童35元/人/单日），就算每人每次坐车收5元，三天内也走不了16个景点，同时全国各景点对儿童的半票规定是超过1.2米买半票，而庐山的环保公交车执行的还是1.1——1.4米买半票，儿子不足1.2米还是无奈被迫买了车票。",3
73,五老峰这一路游人不多，山门到一峰都是蜿蜒的石阶，两边都是树木，没有什么风景。我们在一峰顶的亭子小坐，俯视牯岭镇，远眺鄱阳湖，辨认去过的芦林湖所在。二、三、四峰很近。风景也很不错，二峰乱石林立，有点险峻的味道。四峰最值得一看。四顾山景，远观鄱阳，美不胜收。我们在四峰盘桓之时，山谷中起雾了，山岚从谷中不断升腾上来，又被山风一阵一阵吹散飘走，刚才还清晰可见的远湖近山一下子都影影绰绰起来，大自然真是神奇啊！在四峰，我们要了2碗野生栗子粉，3元一碗。LP喝了之后，说，咦，挺好喝的，网上为什么说难喝呢？五峰开阔，但是景色不如二三四峰。,5
74,景色非常不错，是庐山有代表性的景点之一，而且不像三叠泉等其他景点还需要再买门票，时间充裕的朋友，建议拿出半天的时间好好游览游览。我因为时间太紧，仅仅到了四峰，五峰没去，感觉三峰四峰风景非常美。,5
75,五老峰介绍：五老峰地处庐山东南，因山的绝顶被垭口所断，分成并列的五个山峰，仰望俨若席地而坐的五位老翁，故人们便把这原出一山的五个山峰统称为“五老峰”。它根连鄱湖，峰尖触天，海拔1358米。,5
76,五老峰，真是个好景点，游人少，又不收门票，站在峰顶，如运气好，可看到鄱阳湖。特别是第四峰，有个黄老头，人很好，又会摄像，待人热情。又见到了野猴。,5
77,五老峰地处江西省九江市庐山东南，因山的绝顶被垭口所断，分成并列的五个山峰，仰望俨若席地而坐的五位老翁，故人们便把这原出一山的五个山峰统称为“五老峰”。它根连鄱阳湖，峰尖触天，海拔1436米，虽高度略低于大汉阳峰，但其雄奇却有过之而无不及，为全山形势最雄伟奇险之胜景。,4
78,五老峰是庐山的核心景点，从含鄱口，远望五老峰，很像毛主席他老人家躺卧的景象，又像五位老人在观景。五座山峰，各具特色，其中二峰最为陡峭，五峰视野最为开阔。前面四个山峰离得比较近，五峰稍微远点，可以根据自己的体力决定是否爬五峰。建议五个山峰都是要去的哦。各具特色的。,4
79,大概18年前去的，想想真可怕，岁月就这么流逝。。因为朋友的关系，庐山只呆了一天，实在可惜。我们是发大水那年去的，去的路上因水灾刚过造成的路况损坏，真是“千辛万苦”才到达。可庐山上连可乐也没得卖，一位朋友说什么也不呆，玩了一天就坐火车逃走。印象最深的还是庐山的盘山公路，三叠泉没有去。五老峰只能翻照片找寻身影了。,4
80,视野很好。从门口到一峰需要走一段路，挺累的。到了一峰之后离后面的峰就近了，不过四峰到五峰有些路。几个峰都不错，可以看到鄱阳湖，吹吹风看看景还是值得一去的,4
