id,comments,star_levels
13,建议体力差的就坐缆车吧，沿栈道走下来真是累断腿。建议住附近的宾馆，门票可以用两天，也免停车费，实惠。,5
14,相约三五好友 驾车同游  推荐理由；交通便利  运城市稷山县下高速，大约二十公里到达景区取票处.  景区风景秀丽 空气清新 登高望远 只有从塔尔坡爬到祖师顶和玉皇顶的那一刻才能体会到一览众山小的心境 . 当然不经常运动的朋友可以选择做缆车 也是另一种不同的风景和体验,5
15,我没进去&#x20;&#x20;让我的组员进去的&#x20;&#x20;出来后都说累的不行了&#x20;&#x20;收费太多还太高,4
16,第一次来云丘山呢，因为人太多了就没上去。第二次来觉得必须要去下次，整个游玩下来的感受就是两个字，累爆了。,4
17,欲穷千里目，更上一层山。还可以吧,5
18,景色很好，服务热情。以后可以带朋友一起过来玩。,5
19,稷山距离云丘山景区不到20分钟，云丘山到稷山景区门口有小巴一人7元，稷山汽车站到运城20元，千万不要走乡宁到云丘山的路线，山路一小时！！！  景区五一买票要排队，坐小交通要排队，买索道票排队，上索道也要排队，景区人数太多，不限制入园人数,2
20,8月份暑假陪家人一起去的。头一次去。挺好的。就是累了点。坐车上到山顶走下来走的腿软了。腿都痛了几天。,5
21,云丘山风景不错，那些说累坏了，腿疼的就是平常锻炼的太少，一点不满意就发牢骚，各种批评。自然风光有人为开发很正常啊，不然怎么玩？,5
22,景区太大了，唯一不好的地方是从玉皇顶下山台阶太多，容易腿软,4
23,游玩当日人超多，但是景色很漂亮，行程也特别开心,5
24,收费项目太多&#x20;&#x20;费用还高&#x20;&#x20;身体素质不好的还真享受不了,4
25,值得去，要登玉皇顶，早上最迟10前上去，很是锻炼，五星推荐！,5
26,体力好的可以尝试爬山的哦！风景还不错。有玻璃吊桥的。,5
27,值得去，就是好累。应该把小交通发挥到极致。山顶就是楼梯和陡坡几乎没什么。主要的点还是在山脚下,5
28,景点不错，很好！值得带家人一起游玩,4
29,取票方便，空气清新，天然氧吧,5
30,女儿和他爸去的，爬到了土地庙，挑战一下自己，然后坐缆车下山的，回来还在兴奋中，说夏天还要去，夏天有更好玩的。,5
31,秀美大气，景点丰富，古村落也具有当地特色！,5
32,景区除门票外自费项目非常多，自然风光还可以，缆车70元，玻璃桥88元，景区交通20元,3
33,带孩子放假转了一圈，很开心,5
34,景区环境优美，绿树掩映，太多美了。,5
35,值得一去，独特的风景，喷的水雾不错&#x0A;总体不错西,5
36,云丘，山奇险、水清秀，春花、夏冰、秋红、冬云、地灵、人杰，是寻觅传统文化遗踪，领略天然奇景神韵的最佳境地。 景区特殊的喀斯特地貌和石山森林环境形成了奇峰异景。,5
37,景区内人形山体形象逼真、植物种类丰富多样、自然景观独特神奇,5
38,比想像的要好，有山有水，有文化氛围。值得一游,5
39,上云丘山与攀登国内其他山脉明显有所不同，登上第一座天门便可以俯瞰周边的群山，山峦裸露的胸膛，突显着刚强的体魄和不屈的特质。沿着数千个台阶，层层走高，弯弯曲曲的顺着山脊向前延伸，不会有丝毫压抑的感觉。如果想省些体力，后山可以乘坐缆车直达云丘山第二高峰祖师顶，从祖师殿登玉皇顶也是不错的选择。,5
40,景区内人形山体形象逼真、植物种类丰富多样,5
41,云丘山景区内人形山体形象逼真、植物种类丰富多样、自然景观独特神奇，素有“河汾第一名胜”的美誉。在这里你除了看大自然巧做天工的美景外，你还能看到当地的婚俗表演，还有好玩的皮影戏，还有各色美食哦！,5
42,非常棒的地方，好玩好看好吃，适合家庭出游，也适合双人游。,5
43,云丘山空气好，服务态度好，好吃的多，,5
44,我觉得最家旅游线路是坐摆渡车到后山神仙峪，然后坐三号缆车到玉皇顶以后往祖师顶方向下山，走一二三天门然后是玉莲洞最后下到塔尔坡古村。这样比先去塔尔破爬山爬的少，风景还都能看到！ 景色很美，塔尔破民俗也不错！,5
45,环境很好，服务也挺好，就是安全设施不太到位，带小孩去太操心,5
46,风景秀丽，绿树成荫，交通方便。,5
47,云丘山青山绿水，窑洞温馨舒适，免费提供云丘山无公害大桃和当地特色柿子饼，晚上下雨，免费送姜糖水，贴心服务,5
48,可以一玩。。。。。。。。。。。,5
49,临汾云丘山，景色优美，塔尔坡古村的表演挺好。,5
50,没有多到过山里的朋友，建议到此一游。山峰耸立，景色宜人。爬山的过程是种挑战。,5
51,景区不错，就是景点有点不集中，玩起来太累，收费的项目太多，不过你可以不玩，那个神泉水特别不错，还有那条河冒着冷气，有腾云驾雾的感觉。,4
52,不虚此行，一家人都很开心，有看的，有玩的，有吃的，虽然累，但一路有说有笑，大家非常快乐，特别是小外甥与外甥女感受最深，是一次成长的记忆。,5
53,云丘山冰洞群是真是太漂亮了，几个冰洞群互相交错这，进去太大了，从门口进去至少逛了十几分钟，美轮美奂，真不错，据说是开发了16年，在山西境内有这样的景色实属不易！建议大家去看看，真不错！,5
54,云丘山位于乡宁县，关王庙乡大河村、坂儿上村境内，地处吕梁山与汾渭地堑交汇处。主开发区面积为35平方公里，海拔最高处玉皇顶1629米，景区内人形山体形象逼真、植物种类丰富多样、自然景观独特神奇，素有“河汾第一名胜”的美誉。,5
55,云丘山旅游最好在十一月初，天气温和雨水也很少，并且树叶微红，雾气也少，景看的更清，路线建议走八宝宫——玉皇顶——土地庙——祖师顶(千万别听当地服务人员的话走玻璃桥方向，那条线烧钱，没啥景可看，如果你要不走玻璃桥60元，那你更受累，)祖师顶方向——三天门二天门一天门_玉莲洞_到塔尔坡村，在村里吃点饭，味道不错价格不贵，总之景色还不错，当然比不上绵山风景区。,4
56,值得一去，建议玩两天，住一晚，景区的住宿条件挺好的，之前我们以为景区挺贵，累得不行，就住一晚，打电话预定的，价格合理，条件也挺好，带早餐，房间挺大，不错，停车收费也合理。&#x0A;【景色】&#x0A;【景色】&#x0A;【性价比】,5
57,冰洞很棒，古村落也不错，最好两天游玩。可以住在景区里的酒店。,5
58,云丘山自然景观好，服务作的也很好，特别是自然冰洞非常奇特，应该加大宣传力度，让更多的人感受大自然的美。,5
59,月底去的，因为路过临汾搜了一下，这里有玻璃栈桥就来了。先说收费吧，问了窗口不能买电子票，要提前一天打电话预约才可以，一个人门票、车票就120元，大巴另收的车费。进来就不由自己了，很感谢司机等到我们晚上七点半还来接我们下山，虽然是最后，从大门到后山几分钟的路程，就开始徒步爬台阶。全景区一点不夸张，就我们三个人，后来有两位同行的伙伴还快一点，台阶特别不合理，到山顶膝盖已经疼到不能走路，沿路没有一个景点，都是台阶和土坡，鸟叫声也少，绿化也少，我们整整走了8个小时！玻璃栈道也不高，但是还在施工中，同伴不敢走，我们绕着走过后山下来，所有的娱乐设施都关了，古村落也没有人，几乎所有项目都要自费，重点是我们都没有赶上，一路不停的走，下坡有坡度很大，不建议老人和孩子去，很伤膝盖，回来我们四天都下不了地，自己体会。再说收了费的摆渡车，真的是没有坐上，我们宁走下来的，下工的工人，我们给钱让帮忙带一下，都不肯，说会罚款，心里真的是再不下去，就真的别回了，看到一个自助饮料机，结果，不通电啊。总之，不会再来第二次。,3
60,类似于捆绑消费，没啥好玩的，路太难走了。下山的时候太坑爹了，简直无法形容，上去的时候有览车，下山基本靠步行。,3
61,环境优美，风景秀丽，是休闲娱乐度假的好地方。,5
62,景区很大，交通不太便利，开发程度不高，适合徒步或自驾游,4
63,建议体力差的就坐缆车吧，沿栈道走下来真是累断腿。建议住附近的宾馆，门票可以用两天，也免停车费，实惠。,5
64,相约三五好友 驾车同游  推荐理由；交通便利  运城市稷山县下高速，大约二十公里到达景区取票处.  景区风景秀丽 空气清新 登高望远 只有从塔尔坡爬到祖师顶和玉皇顶的那一刻才能体会到一览众山小的心境 . 当然不经常运动的朋友可以选择做缆车 也是另一种不同的风景和体验,5
65,我没进去&#x20;&#x20;让我的组员进去的&#x20;&#x20;出来后都说累的不行了&#x20;&#x20;收费太多还太高,4
66,第一次来云丘山呢，因为人太多了就没上去。第二次来觉得必须要去下次，整个游玩下来的感受就是两个字，累爆了。,4
67,欲穷千里目，更上一层山。还可以吧,5
68,景色很好，服务热情。以后可以带朋友一起过来玩。,5
69,稷山距离云丘山景区不到20分钟，云丘山到稷山景区门口有小巴一人7元，稷山汽车站到运城20元，千万不要走乡宁到云丘山的路线，山路一小时！！！  景区五一买票要排队，坐小交通要排队，买索道票排队，上索道也要排队，景区人数太多，不限制入园人数,2
70,8月份暑假陪家人一起去的。头一次去。挺好的。就是累了点。坐车上到山顶走下来走的腿软了。腿都痛了几天。,5
71,云丘山风景不错，那些说累坏了，腿疼的就是平常锻炼的太少，一点不满意就发牢骚，各种批评。自然风光有人为开发很正常啊，不然怎么玩？,5
72,景区太大了，唯一不好的地方是从玉皇顶下山台阶太多，容易腿软,4
73,游玩当日人超多，但是景色很漂亮，行程也特别开心,5
74,收费项目太多&#x20;&#x20;费用还高&#x20;&#x20;身体素质不好的还真享受不了,4
75,值得去，要登玉皇顶，早上最迟10前上去，很是锻炼，五星推荐！,5
76,体力好的可以尝试爬山的哦！风景还不错。有玻璃吊桥的。,5
77,值得去，就是好累。应该把小交通发挥到极致。山顶就是楼梯和陡坡几乎没什么。主要的点还是在山脚下,5
78,景点不错，很好！值得带家人一起游玩,4
79,取票方便，空气清新，天然氧吧,5
80,女儿和他爸去的，爬到了土地庙，挑战一下自己，然后坐缆车下山的，回来还在兴奋中，说夏天还要去，夏天有更好玩的。,5
81,秀美大气，景点丰富，古村落也具有当地特色！,5
82,景区除门票外自费项目非常多，自然风光还可以，缆车70元，玻璃桥88元，景区交通20元,3
83,带孩子放假转了一圈，很开心,5
84,景区环境优美，绿树掩映，太多美了。,5
85,值得一去，独特的风景，喷的水雾不错&#x0A;总体不错西,5
86,云丘，山奇险、水清秀，春花、夏冰、秋红、冬云、地灵、人杰，是寻觅传统文化遗踪，领略天然奇景神韵的最佳境地。 景区特殊的喀斯特地貌和石山森林环境形成了奇峰异景。,5
87,景区内人形山体形象逼真、植物种类丰富多样、自然景观独特神奇,5
88,比想像的要好，有山有水，有文化氛围。值得一游,5
89,上云丘山与攀登国内其他山脉明显有所不同，登上第一座天门便可以俯瞰周边的群山，山峦裸露的胸膛，突显着刚强的体魄和不屈的特质。沿着数千个台阶，层层走高，弯弯曲曲的顺着山脊向前延伸，不会有丝毫压抑的感觉。如果想省些体力，后山可以乘坐缆车直达云丘山第二高峰祖师顶，从祖师殿登玉皇顶也是不错的选择。,5
90,景区内人形山体形象逼真、植物种类丰富多样,5
91,云丘山景区内人形山体形象逼真、植物种类丰富多样、自然景观独特神奇，素有“河汾第一名胜”的美誉。在这里你除了看大自然巧做天工的美景外，你还能看到当地的婚俗表演，还有好玩的皮影戏，还有各色美食哦！,5
92,非常棒的地方，好玩好看好吃，适合家庭出游，也适合双人游。,5
93,云丘山空气好，服务态度好，好吃的多，,5
94,我觉得最家旅游线路是坐摆渡车到后山神仙峪，然后坐三号缆车到玉皇顶以后往祖师顶方向下山，走一二三天门然后是玉莲洞最后下到塔尔坡古村。这样比先去塔尔破爬山爬的少，风景还都能看到！ 景色很美，塔尔破民俗也不错！,5
95,环境很好，服务也挺好，就是安全设施不太到位，带小孩去太操心,5
96,风景秀丽，绿树成荫，交通方便。,5
97,云丘山青山绿水，窑洞温馨舒适，免费提供云丘山无公害大桃和当地特色柿子饼，晚上下雨，免费送姜糖水，贴心服务,5
98,可以一玩。。。。。。。。。。。,5
99,临汾云丘山，景色优美，塔尔坡古村的表演挺好。,5
100,没有多到过山里的朋友，建议到此一游。山峰耸立，景色宜人。爬山的过程是种挑战。,5
101,景区不错，就是景点有点不集中，玩起来太累，收费的项目太多，不过你可以不玩，那个神泉水特别不错，还有那条河冒着冷气，有腾云驾雾的感觉。,4
102,不虚此行，一家人都很开心，有看的，有玩的，有吃的，虽然累，但一路有说有笑，大家非常快乐，特别是小外甥与外甥女感受最深，是一次成长的记忆。,5
103,云丘山冰洞群是真是太漂亮了，几个冰洞群互相交错这，进去太大了，从门口进去至少逛了十几分钟，美轮美奂，真不错，据说是开发了16年，在山西境内有这样的景色实属不易！建议大家去看看，真不错！,5
104,云丘山位于乡宁县，关王庙乡大河村、坂儿上村境内，地处吕梁山与汾渭地堑交汇处。主开发区面积为35平方公里，海拔最高处玉皇顶1629米，景区内人形山体形象逼真、植物种类丰富多样、自然景观独特神奇，素有“河汾第一名胜”的美誉。,5
105,云丘山旅游最好在十一月初，天气温和雨水也很少，并且树叶微红，雾气也少，景看的更清，路线建议走八宝宫——玉皇顶——土地庙——祖师顶(千万别听当地服务人员的话走玻璃桥方向，那条线烧钱，没啥景可看，如果你要不走玻璃桥60元，那你更受累，)祖师顶方向——三天门二天门一天门_玉莲洞_到塔尔坡村，在村里吃点饭，味道不错价格不贵，总之景色还不错，当然比不上绵山风景区。,4
106,值得一去，建议玩两天，住一晚，景区的住宿条件挺好的，之前我们以为景区挺贵，累得不行，就住一晚，打电话预定的，价格合理，条件也挺好，带早餐，房间挺大，不错，停车收费也合理。&#x0A;【景色】&#x0A;【景色】&#x0A;【性价比】,5
107,冰洞很棒，古村落也不错，最好两天游玩。可以住在景区里的酒店。,5
108,云丘山自然景观好，服务作的也很好，特别是自然冰洞非常奇特，应该加大宣传力度，让更多的人感受大自然的美。,5
109,月底去的，因为路过临汾搜了一下，这里有玻璃栈桥就来了。先说收费吧，问了窗口不能买电子票，要提前一天打电话预约才可以，一个人门票、车票就120元，大巴另收的车费。进来就不由自己了，很感谢司机等到我们晚上七点半还来接我们下山，虽然是最后，从大门到后山几分钟的路程，就开始徒步爬台阶。全景区一点不夸张，就我们三个人，后来有两位同行的伙伴还快一点，台阶特别不合理，到山顶膝盖已经疼到不能走路，沿路没有一个景点，都是台阶和土坡，鸟叫声也少，绿化也少，我们整整走了8个小时！玻璃栈道也不高，但是还在施工中，同伴不敢走，我们绕着走过后山下来，所有的娱乐设施都关了，古村落也没有人，几乎所有项目都要自费，重点是我们都没有赶上，一路不停的走，下坡有坡度很大，不建议老人和孩子去，很伤膝盖，回来我们四天都下不了地，自己体会。再说收了费的摆渡车，真的是没有坐上，我们宁走下来的，下工的工人，我们给钱让帮忙带一下，都不肯，说会罚款，心里真的是再不下去，就真的别回了，看到一个自助饮料机，结果，不通电啊。总之，不会再来第二次。,3
110,类似于捆绑消费，没啥好玩的，路太难走了。下山的时候太坑爹了，简直无法形容，上去的时候有览车，下山基本靠步行。,3
111,环境优美，风景秀丽，是休闲娱乐度假的好地方。,5
112,景区很大，交通不太便利，开发程度不高，适合徒步或自驾游,4
113,建议体力差的就坐缆车吧，沿栈道走下来真是累断腿。建议住附近的宾馆，门票可以用两天，也免停车费，实惠。,5
114,相约三五好友 驾车同游  推荐理由；交通便利  运城市稷山县下高速，大约二十公里到达景区取票处.  景区风景秀丽 空气清新 登高望远 只有从塔尔坡爬到祖师顶和玉皇顶的那一刻才能体会到一览众山小的心境 . 当然不经常运动的朋友可以选择做缆车 也是另一种不同的风景和体验,5
115,我没进去&#x20;&#x20;让我的组员进去的&#x20;&#x20;出来后都说累的不行了&#x20;&#x20;收费太多还太高,4
116,第一次来云丘山呢，因为人太多了就没上去。第二次来觉得必须要去下次，整个游玩下来的感受就是两个字，累爆了。,4
117,欲穷千里目，更上一层山。还可以吧,5
118,景色很好，服务热情。以后可以带朋友一起过来玩。,5
119,稷山距离云丘山景区不到20分钟，云丘山到稷山景区门口有小巴一人7元，稷山汽车站到运城20元，千万不要走乡宁到云丘山的路线，山路一小时！！！  景区五一买票要排队，坐小交通要排队，买索道票排队，上索道也要排队，景区人数太多，不限制入园人数,2
120,8月份暑假陪家人一起去的。头一次去。挺好的。就是累了点。坐车上到山顶走下来走的腿软了。腿都痛了几天。,5
121,云丘山风景不错，那些说累坏了，腿疼的就是平常锻炼的太少，一点不满意就发牢骚，各种批评。自然风光有人为开发很正常啊，不然怎么玩？,5
122,景区太大了，唯一不好的地方是从玉皇顶下山台阶太多，容易腿软,4
123,游玩当日人超多，但是景色很漂亮，行程也特别开心,5
124,收费项目太多&#x20;&#x20;费用还高&#x20;&#x20;身体素质不好的还真享受不了,4
125,值得去，要登玉皇顶，早上最迟10前上去，很是锻炼，五星推荐！,5
126,体力好的可以尝试爬山的哦！风景还不错。有玻璃吊桥的。,5
127,值得去，就是好累。应该把小交通发挥到极致。山顶就是楼梯和陡坡几乎没什么。主要的点还是在山脚下,5
128,景点不错，很好！值得带家人一起游玩,4
129,取票方便，空气清新，天然氧吧,5
130,女儿和他爸去的，爬到了土地庙，挑战一下自己，然后坐缆车下山的，回来还在兴奋中，说夏天还要去，夏天有更好玩的。,5
131,秀美大气，景点丰富，古村落也具有当地特色！,5
132,景区除门票外自费项目非常多，自然风光还可以，缆车70元，玻璃桥88元，景区交通20元,3
133,带孩子放假转了一圈，很开心,5
134,景区环境优美，绿树掩映，太多美了。,5
135,值得一去，独特的风景，喷的水雾不错&#x0A;总体不错西,5
136,云丘，山奇险、水清秀，春花、夏冰、秋红、冬云、地灵、人杰，是寻觅传统文化遗踪，领略天然奇景神韵的最佳境地。 景区特殊的喀斯特地貌和石山森林环境形成了奇峰异景。,5
137,景区内人形山体形象逼真、植物种类丰富多样、自然景观独特神奇,5
138,比想像的要好，有山有水，有文化氛围。值得一游,5
139,上云丘山与攀登国内其他山脉明显有所不同，登上第一座天门便可以俯瞰周边的群山，山峦裸露的胸膛，突显着刚强的体魄和不屈的特质。沿着数千个台阶，层层走高，弯弯曲曲的顺着山脊向前延伸，不会有丝毫压抑的感觉。如果想省些体力，后山可以乘坐缆车直达云丘山第二高峰祖师顶，从祖师殿登玉皇顶也是不错的选择。,5
140,景区内人形山体形象逼真、植物种类丰富多样,5
141,云丘山景区内人形山体形象逼真、植物种类丰富多样、自然景观独特神奇，素有“河汾第一名胜”的美誉。在这里你除了看大自然巧做天工的美景外，你还能看到当地的婚俗表演，还有好玩的皮影戏，还有各色美食哦！,5
142,非常棒的地方，好玩好看好吃，适合家庭出游，也适合双人游。,5
143,云丘山空气好，服务态度好，好吃的多，,5
144,我觉得最家旅游线路是坐摆渡车到后山神仙峪，然后坐三号缆车到玉皇顶以后往祖师顶方向下山，走一二三天门然后是玉莲洞最后下到塔尔坡古村。这样比先去塔尔破爬山爬的少，风景还都能看到！ 景色很美，塔尔破民俗也不错！,5
145,环境很好，服务也挺好，就是安全设施不太到位，带小孩去太操心,5
146,风景秀丽，绿树成荫，交通方便。,5
147,云丘山青山绿水，窑洞温馨舒适，免费提供云丘山无公害大桃和当地特色柿子饼，晚上下雨，免费送姜糖水，贴心服务,5
148,可以一玩。。。。。。。。。。。,5
149,临汾云丘山，景色优美，塔尔坡古村的表演挺好。,5
150,没有多到过山里的朋友，建议到此一游。山峰耸立，景色宜人。爬山的过程是种挑战。,5
