id,comments,star_levels
11,与紫禁城同龄。原址是明代南城的洪庆宫一部分。朱棣特意在这里为朱瞻基建了皇太孙宫。 朱瞻基当上皇帝以后，对东苑进行大规模的扩建，改称“南内”。“土木之变”之后朱祁钰便把英宗囚禁在“南内”。后来的“夺门之变”也发生在此，石亨等人拥戴朱祁镇复辟，从朱祁钰手里抢回了皇位。 1644年清军入关，统领数十万清军铁骑的是年仅32岁的多尔衮。清军入关后，多尔衮迅速迎顺治帝来京并定都北京。此时顺治帝年幼，军国大权均由多尔衮一人独揽，称摄政王。 多尔衮入京后，就居住于在明代南内基础上改建而成的睿亲王府邸中，也就是今天普渡寺的所在地。 由于多尔衮特殊的政治地位，其府邸“金碧辉煌，雕镂奇异”,5
12,故宫是中国乃至世界上保存较为完整、规模较大的木质结构古建筑群。这些金碧辉煌的建筑群可以分为“外朝”与“内廷”两大部分。以乾清门为界，乾清门以南为外朝，是皇帝处理政务的地方，乾清门以北为内廷，住着后宫嫔妃，是皇帝家庭生活之所。一定提前网上买票，直接刷身份证就可进入。,5
13,以为大年初三来故宫可以人稍微少点，看来我想多了。天气虽然晴朗但是风很大，大风的户外只能用寒冷形容。网上买的电子票进门不用换票直接刷身份证即可进入，比五年前还要排队换票方便快捷多了。人依旧很多，看了三大殿即太和殿、中和殿、保和殿，参观了内廷中心乾清宫、交泰殿、坤宁宫，好多屋子都拦起来不让进只能在窗户那往里看看。买了联票看了看珍宝和一些馆藏，馆藏文物很多，了解了很多知识。,5
14,"#一个人逛#打卡2018最红景点，没有之一！（特别鸣谢单位不让上班！）
早上十点到达东华门外，人山人海（原以为非北京人都回家了，原以为很多人还在上班，原以为溜娃的都去滑雪泡温泉了，结果～）中找到携程团购的套票加讲解系列之孔导（北京地道大男孩，外加帅气的发型[呲牙] ）。随后绕回午门，正式开始……忽略几千字不说了，孔导结束后，一个人开始挨宫转，最终在工作人员催促关门声中结束一天的行程。历时六个小时，一万五千步，各种排队，各种拍照，各种人挤人，下午三点半终于吃了顿故宫餐厅的简餐，仅坐了二十分钟。
总结：被冻成狗饿成狗累成狗的一天[捂脸]还有，历史小白的我加上宫斗剧的混乱剧情，听起讲解来还是会反应慢半拍。
建议：未来有计划前来的同志们，千万不要冬天来也不要夏天来（你懂的，更不要暑假来，据孔导说暑期进来都可以闭着眼睛走）如果非要冬天来，一定要选在冬至当天，由于太阳光线角度等可以看到正大光明且金灿灿的效果，另外，建议带巧克力可以补充体力，驱寒，且小巧便于携带，可以避免坐在长椅台阶树下等地啃面包的尴尬[偷笑]其次是要规划好路线，不然就是逛迷宫了。最后，还是先普及下历史知识，不要总是延禧攻略如懿传甄嬛传……[呲牙]",5
15,"由于北京是明清二朝帝都，所有到处都是皇帝的行踪，所到之处到处都要有帝王的气息，建筑就要有一定的“规制”，从某种意义上讲，规制是很繁琐的，也是很严谨的。但是，几百年下来，摆在我们面前的只有建筑，厚本的古籍我们也没有机会和时间去研究，因此，对于我们这些“门外汉”就只能找到最简单的区别加以辨识。久而久之，我觉得各个古迹大殿上飞檐上面的脊兽的数量，似乎说明一些问题。

故宫太和殿上面的脊兽最多加上行什和仙人是11个。",5
16,故宫里人有点多。建筑雄伟辉煌，大多数宫殿都是不可以进去观看的，只可以在门口远远的望；有许多牌匾是后来加上去的，看上去和原装的有很大区别，没有那种古朴厚重精致大气的感觉；各个大殿前楼梯上的浮雕特别好看，内容丰富，画面震撼，很可惜有些被损坏了，后来添上去的很突兀；排队钟表馆珍宝馆时，后面的奉先殿景色宜人，这两个馆里有很多精美的展品，可惜我都不太看不懂；故宫里还有许多成精的松树，很漂亮；有些地方还有宫猫随机出没。一天逛下来也需要消耗很多体力，建议夏天选择温度稍低一些出行做好防中暑措施。,5
17,一直很期待来故宫，去的当天天气很好，我们两个人自己逛的没有找介绍，排队买了最近挺火的故宫角楼咖啡，人很多，想在屋里坐着来个下午茶基本是不太可能的，饮品的名字起的很“故宫”，点的一骑红尘妃子笑，其实就是带几个荔枝果肉的果茶，味道一般。在故宫里有很多卖纪念品的地方，买了几个冰箱贴。还有卖明信片的地方，写了两张，一张当时寄出，另一张一年后寄出，有慢寄服务真是不错呢，不过慢寄服务回根据自己定的时间收取一定的管理费，感觉很不错。当时寄出的那张明信片从故宫寄到天津，足足等了二十多天，我都认为是寄丢了，希望可以改进，毕竟这么大的旅游景点都会想留个纪念，而且明信片上的邮戳是中南海的邮戳，更具有代表性。故宫本身的宏伟自是不必多说了，只有身历其境才能体会到吧,4
18,"来紫禁城会很自然的联想到明清皇帝、官员、后宫、珍宝、八国联军...这里要特别提一下多尔衮、慈禧和袁世凯 本质上讲 这仨也算是皇帝 没错 我就是那个既读正史也读野史且对文科极感兴趣的理科生 本来打算写个《故宫博物院游览攻略》的 结果懒 还觉得写景点实在不如写美食更好骗稿费 说到美食...我联想到了故宫里头新开的火锅店和咖啡馆 这就跟南京鸡鸣寺里开了奶茶店一样混搭啊 这算与时俱进吗？
这篇简单一写吧：
进场前：为避开大量游客 特意选择看完升国旗仪式就来午门前排队 但事实是：1.大量游客你何时来都不可避免 2.这个午门就是“午门斩首”的那个午门 3.这时候在这里你能近距离看到最可爱的人唱歌走方队 以及大量安保安检和景区工作人员就位
进场时：排队安检 会没收或建议你丢掉打火机之类的易燃易爆品 出场后可寻回 但不保证还在 所以不抽烟的人有福了
另：国人排队安检的秩序和素质依旧有待提高 可喜的是未发现有年轻人犯规 
进场后：个人推荐边听解说边溜达看景的方式 因为对我来说 相关知识了解的越多 越发现自己其实一无所知 前提是你听到了前后左右各个团的导游们的各种版本的解说 你觉得很有趣 
这里如果认真逛够俩小时 或许能从后期修缮恢复的缝隙里窥见明清时期故宫原貌的蛛丝马迹 就说这么多吧",5
19,北京故宫，又名紫禁城，是中国乃至世界上保存最完整，规模最大的木质结构古建筑群，被誉为“世界五大宫之首”。外朝也称为“前朝”，以太和殿(金銮殿)、中和殿、保和殿三大殿为中心，是封建皇帝行使权力、举行盛典的地方。内廷以乾清宫、交泰殿、坤宁宫后三宫为中心，以及东西两侧的东六宫和西六宫，是封建帝王与后妃居住之所，也就是俗称的“三宫六院”。,4
20,"海棠未雨，梨花先雪，一半春休。春色撩人，春光苦短，不宜虚度。忆起《大明宫词》里的皇上说：这两日春光正好，朕放你们假，带家眷赏花吧！于是借着书本与历史，掐着梨花纷纷好春光，于帝都赏花访古，忆古思今了……
二游故宫，已无初访的好奇与喜悦，满眼尽是古往今来的章章历史。为正名而迁都北京的皇帝/游龙戏凤的将军皇帝/木匠皇帝/有治国之志却偏偏亡国命的皇帝/忠于爱而不恋帝位的皇帝/三岁登基担当重任平天下的皇帝/九子夺嫡勤政治国却不被承认的皇帝/力图变法却一辈子傀儡的皇帝/寂寥没落的末代皇帝……紫禁城承载着太多的悲喜，千秋万代
读史忆往昔，或喜，或悲，或哀，或痛，或怒其不争，或哀其不幸，或赞其盛世，或唏嘘政治纷争，强权弱肉下的女子命运，二十岁就已过了大半辈子，后面的余生，几十年的唏嘘寂寥……
沉思往事立残阳，当时只道是寻常
岁月、朱门、红墙、黄瓦、锦帐、宝器、君恩、伊人，多少前尘往事消散在风中
江头宫殿锁千门，细柳新蒲为谁绿
一壶浊酒喜相逢，古今多少事，都付笑谈中",5
21,以前以为故宫去一次也就够了，没想到今年来了故宫好几次，故宫现在办各种各样的展览，每次去都能吸引我，而且故宫的文创设计的也超级可爱，总是忍不住买几个，自己留着或者送给别人，好多样式是网上买不到的哈，很开心故宫能有如此大的发展，吸引很多年轻人～,5
22,去过几次故宫已经记不清了，每次去北京几乎都会去故宫逛逛，也有特意去宫里看展览的，比如石渠宝笈特展和千里江山图特展。故宫的开放区域越来越大，展览也越来越精彩，文创产品越来越丰富。相信还会一次又一次的去观赏故宫和珍宝。,5
23,故宫有四个门，游客只能从午门进，神武门出，千万别走错了。故宫现在都是提前在官网上预约门票，直接刷身份证入场。门票60一人，钟表馆和珍宝馆门票不包含在内，每个馆10元/人，个人觉得还是很值得一看的，毕竟买了票才能看到九龙壁和珍妃井，为了不走冤枉路，最好提前安排好路线，早上刚开门时，中轴线上的人是最多的，这个时候可以先去看东西六宫，错过人流高峰期，等下午旅行团都走了的时候再去中轴线好好拍拍照，由于故宫年久失修，很多宫都封闭了，但其实透过门缝看到的才是真正的故宫啊，已经是故宫博物院，所以，我们能近距离看到的大多是文物的展览，个人对这些并不感兴趣，御花园很小，还没我家的小区花园大呢，另外说一下故宫的文创，很吸引人，很漂亮，适合当做礼物送给亲戚朋友，但是千万别着急买，故宫里面有好多家文创礼品店，买早了还要拿着。,5
24,以前来故宫看到的都是房子，是建筑，太高大太冰冷，走走而已。年长了喜欢来故宫，感受文化。现在宫里的展览很多，特别喜欢家具展，大爱中式家具，尤其是明式的，看这书房多有意境。更爱在御花园溜达，楸树繁花似锦，牡丹盛放，真是“唯有牡丹真国色，花开时节动京城”！,5
25,今天故宫的老院长退休了，这几年故宫的变化真是大，开放的范围大了，展品丰富了，游客休息的地方多了，花草和植物也密集了许多，游故宫，完全不必像过去只看三大殿加御花园，可以有很多专题主题游，关键是，门票真的太便宜了。,5
26,故宫为中国明、清两代的皇宫，依照中国古代星象学说，紫微垣（北极星）位于中天，乃天帝所居，天人对应，是以故宫又称紫禁城。明代第三位皇帝朱棣在夺取帝位后，决定迁都北京，公元1406年即开始营造宫殿，至明永乐十八年，公元1420年落成。1911年，辛亥革命推翻了中国最后的封建帝制——清王朝，1924年清逊帝爱新觉罗&#183;溥仪被逐出宫禁。1925年10月10日在乾清门前广场举行了盛大的建院典礼，故宫博物院正式成立。,5
27,我是暑假期间周一去的，只能说是人山人海，连上个洗手间都要排队到厕所的大门外！故宫每天限8万张票，一定一定要提前在网上买票，凭本人身份证入园，否则现场买票要排长队不说，还不一定能买到。故宫除7-8月外，每周一闭馆，淡季：成人40元，老人/学生20元；旺季：成人60元，老人30元，学生20元；残疾人、6岁以下或1.2米以下免票。,5
28,"紫禁城宫殿于明永乐十八年(1420年)建成，位于北京城中心，南名午门，北称神武门，左右为东、西华门。前半部以太和、中和、保和三大殿为中心，东西辅以文华、武英二殿，统称为“外朝”。后半部，以乾清宫、交泰殿、坤宁宫为中心，左、右为东、西六宫，后为御花园，在此以外，东有皇极殿、宁寿宫、养性殿、乐寿堂等建筑。西有慈宁宫、寿康宫、寿安宫等建筑，乾清门外东有九卿房；西有军机处。养心殿为皇帝日常办公地。与之相对称的地方为奉先殿，整个紫禁城宫殿建筑，是中国历代宫殿建筑的继承与发展，是中国现今保存最完整、规模最宏伟的古代宫殿建筑群。

故宫的整个建筑金碧辉煌，庄严绚丽，是世界上最大的木质结构宫殿。 建于明代，用于明清两代，更感叹满人对汉族文化的尊重和传统。 里面的珍宝收藏很多。 中华民族文化的结晶。现代旅游开发造成故宫几乎每天是人山人海，但是来到北京还是必去之地！",5
29,网上购票，直接刷身份证进入，虽然方便，但也遗憾没有纸质门票做纪念。早上十点进入，按网上找到的图片，东中西三路，我们选择了东路兼去了中路。东路上午门城墙，然后从东华门下到地面。这条线人确实相对少些。下来后找地方坐下吃干粮。然后小朋友睡着于是兵分两路，一路带小朋友原地休息睡觉，另一路去中路逛到坤宁宫，在坤宁宫旁边的商店买了纪念品。如果想在北京买纪念品，强烈推荐买故宫的纪念品，其他景点的纪念品都很山寨并且毫无辨识度。故宫的纪念品虽然有清宫剧的很强的印记，不过相对来讲，性价比较高，也比较有故宫的特点。从坤宁宫返回东路，小朋友醒了，正好继续向前逛，主要看了九龙壁珍宝馆，最后从北门出故宫。稍有遗憾没有看到御花园。实在累得走不动。夏天去故宫最主要要带够水，人均两瓶确实是有必要的。还有买了携程的电子讲解，要不然真是看看热闹去的。,5
30,早上五点半起床的，然后坐公交，地铁，到天安门广场转了好久，各种拍照的。到达故宫大约九点，然后有扫二维码在网上买票进故宫的，也有窗口售票的。进故宫的票是一人二十，里面有珍宝馆和钟表馆两个馆是需要另外买票的，一个馆的费用是成人10元，学生5元，我和弟弟只买了珍宝馆的票，我们都是学生，然后一人总共加起来的门票是25元，两人50。反正里面文物很是精美，逛了好长时间。当时没买钟表馆的票现在挺后悔的，建议都去看看，门票也不贵，看了涨涨见识啊，要是想看的细的话建议花个三四个小时逛逛，里面很大，可以去早一点慢慢欣赏的，毕竟到了中午就热了。最后祝游玩开心啊,5
31,去北京，故宫必须要去。从天安门侧门就可以进，在端门和午门之间有售票处，没有网络售票，有20多个售票口，一定要带身份证和现金，一定要带！支付宝微信通通不行，刷卡倒是有专门的窗口，但是少，排队人很多，我排了半个多小时。尤其是带孩子的，要有证明，户口本复印件带着，买票时，孩子最好也跟着，有些严格的，还要看到孩子本人。因为手机上有，所以就没有租赁讲解器，有需要最好租一个，过了检票口有亭子可以租。我妈说午门不要拍照，这里多是被斩首的地方，所以最好不要照相（年纪大的会比较忌讳）。往里走很大，按照指示牌逛，坐的地方很多，所以不用担心。也有礼品店，礼物超级可爱，也不是很贵。大殿什么的都不给进，可以隔着栏杆拍照。要是晴天，太阳很晒，建议做好防晒。御花园值得一逛，很漂亮。,5
32,"北京故宫是中国明清两代的皇家宫殿，旧称为紫禁城，位于北京中轴线的中心，是中国古代宫廷建筑之精华。北京故宫以三大殿为中心，占地面积72万平方米，建筑面积约15万平方米，有大小宫殿七十多座，房屋九千余间。是世界上现存规模最大、保存最为完整的木质结构古建筑之一。
北京故宫于明成祖永乐四年（1406年）开始建设，以南京故宫为蓝本营建，到永乐十八年（1420年）建成。它是一座长方形城池，南北长961米，东西宽753米，四面围有高10米的城墙，城外有宽52米的护城河。紫禁城内的建筑分为外朝和内廷两部分。外朝的中心为太和殿、中和殿、保和殿，统称三大殿，是国家举行大典礼的地方。内廷的中心是乾清宫、交泰殿、坤宁宫，统称后三宫，是皇帝和皇后居住的正宫。
北京故宫被誉为世界五大宫之首（北京故宫、法国凡尔赛宫、英国白金汉宫、美国白宫、俄罗斯克里姆林宫），是国家AAAAA级旅游景区，1961年被列为第一批全国重点文物保护单位，1987年被列为世界文化遗产。",5
33,故宫，每年至少都会去一次。珍宝馆和钟表馆汇集了一些有年代感的精品，值得花钱去看看。一间间房子看起来没什么特别的，但如果能与历史人物和故事联系起来的时候就会感到很美妙。傍晚的故宫是迷人的，随着游客陆陆续续地离开，余晖下的一座座殿宇便展现出了其独特的魅力−−静谧、威严、大气！你会觉得世界上没有哪一座宫殿能与她相媲美……,5
34,"故宫是明、清两代的皇宫，有小伙伴没去过，于是我第三次进了故宫，午门进，神武门出，整个故宫建筑分为“外朝”与“内廷”两大部分。
外朝也称为“前朝”，以太和殿、中和殿、保和殿三大殿为中心，是封建皇帝行使权力、举行盛典的地方。其中太和殿就是影视剧里常说的“金銮殿”，内廷以乾清宫、交泰殿、坤宁宫后三宫为中心，以及东西两侧的东六宫和西六宫，这次去故宫，印象最深的是故宫虽然每天限8万人，但是感觉人山人海，往前走基本是被人群推着走的，花了两百元请了个讲解员，头靠头才能听见她在讲什么，一直走到西六宫，人才稍微感觉少了点，拍的照全部都是大合影，故宫北门处开了很多精品店，陶瓷，木器，服装都有，故宫里面也有很多卖水卖小吃的，亮点是故宫里增加了好多供游客休息的椅子，随时觉得累都可以休息。",4
35,4.15，赶在五一之前，清明之后，带着妈妈来了一趟故宫游，天气正好，虽然特意错开了假期，但是人还是很多。交通很方便，北京南站四号线倒一号线，三块钱到天安门西，出了地铁口，没有多远，就可以到达天安门安检处，网上搜了一张游览图片，按照从午门到神武门的游览顺序，不得不说，真的很大，如果慢慢走，五六个小时，才能大概看完，每个宫殿都有简介，额外买的珍宝馆和钟表馆的门票，作为北京绝对的地标性建筑，非常值得一游，推荐~,5
36,故宫是北京最有名也最值得参观的地方，那里有世界上仅存的最大规模的皇宫木质建筑，虽然没有泰国大皇宫的金碧辉煌，但可以体现出中国古代的气势磅礴、优雅大气。和地方著名景点门票价格相比，故宫绝对值得,5
37,真切地体会到皇家的庄严与华丽，但又不乏历史感。红墙黄瓦，三宫六院，历史镌刻的快乐与痛苦，都在这建筑中淋漓展现。这就是我喜欢北京的一部分原因，我爱这份厚重的历史感，我爱这个美丽的中国瑰宝。,5
38,故宫是明清二个王朝的皇宫，现为国家级的故宫博物院。这里有九千九百九十九间半房屋，是世界上最大的皇宫。故宫内不同的地方种植着种类繁多的鲜花。有几个院子种着丁香花和牧丹，春风吹过，香气四溢。,5
39,"故宫博物院，就像一本书，蕴藏着大量的知识与典故，阅读故宫，悦读经典，读也读不完～
周二的大故宫，明朗辽阔，沧桑不掩从容，藏了那么多秘密依然波澜不惊，永远读不完[太阳]",5
40,冬天的时候去的，故宫的人还是那么多，第一次到故宫第一感觉就是宏伟壮观，东西六宫并没有全部逛完，后来走的有点分不清东南西北了，不过御花园但是逛了，虽然是冬天但是也很漂亮哦。,5
41,故宫是中国明清两代的皇家宫殿，旧称紫禁城，又被誉为世界五大宫之首，北京故宫，法国凡尔赛宫，英国白金汉宫，美国白宫，俄罗斯克里姆林宫，太壮观了，门票不贵才40块钱，来北京必去的，去感受一下，古代皇宫的建筑，极力推荐。,5
42,明清两朝的皇家宫殿群，北京的中轴线.壮观宏伟.特别是大学后仿佛穿越到几百年前.每次的主题特展也是吸引我去的多次的原因.故宫永远在北京人心里,5
43,故宫是以前皇帝居住的地方，认真走上一圈可能花一天时间也不完。从景山公园望去，古代那紫禁城建筑气势雄伟，叹为观止。前段时间听说开放夜游故宫，希望以后有机会去看一次，又是另一种震撼。,4
44,"不用多说什么，自然是各方面都5分的景点。就是的确有点烂了地面，油漆也剥落了许多，看着十分心疼。
故宫4点半关门，4点之后再走一次。可以没什么人，拍得照片好很多，你懂的",5
45,"大中国大首都的第一个景点行程安排，虽然是第二次游览，还是那样令人神往。
虽然故宫博物院好多地方没有走进，哪怕走马光花都值得！",5
46,作为一个北京人，怎么夸奖故宫都不为过，世界上最美的景点，它气势磅礴、它精美绝伦、它历史底蕴无以伦比……每个房间、哪怕每块砖都是历史！！,5
47,故宫内种植了各种鲜花，每年从春季到初夏，各种鲜花竞相开放。粉红色的榆叶梅令人心旷神怡，而洁白的给人一种圣洁无暇的感觉，心情好极了。,5
48,端午假期去的，人太多。所以没有深度游，只能拍点古迹，也体验了一下皇宫到底是怎样的，毕竟是历史文物，还是值得去看看的……可惜人太多啦,5
49,还行吧，就是人比较多，30号去的吧，可以去看一下延禧攻略，去看看延禧宫。现在的延禧宫没有电视上看的那么好看，想看电视上的那种可以去横店影视城看。总体来说，故宫挺棒的。,5
50,夏天过去真的是非常的热，虽然这边的景点真的是很精彩，但是半天走下来腿都走残了，真的是很大的一个景点啊，故宫的七月。而且人也很多,5
51,真的体验了一把中国风，真的了解一点点中国古代，北京是个好地方，故宫的环境，房子的构造，颜色，一砖一瓦，都可以看得出古人的用心，,5
52,故宫的建筑和环境 让你身处其中时会不自觉的产生一中特殊心情 感慨它的历史变迁 即便那一座座殿宇都已经斑驳 但是它的气势依旧如故,5
