id,comments,star_levels
11,学生时代来过数次，遗憾从来没有老师或工作人员愿意花时间生动地描述它的深厚底蕴-中国佛教的“祖庭”和“释源”。不愿明珠蒙尘，于是做足功课，带着小朋友听着解说器徜徉有1900多年历史的第一古刹白马寺。印度高僧竺法兰在这里翻译佛教传入中国第一部佛教经典《佛说四十二章经》，还珍藏着国宝级的夹贮干漆佛像。终于也能去寺的另一边瞻仰一代名相狄仁杰公的长眠之地，仰望有800多年历史的齐云塔（学生时的郊游从来没有给够时间看看这个地方）。小朋友走了万余步，虽然累，但听得津津有味。在看到齐云塔不用爬时，长舒一口气。白马寺如今还体现了与其他国家的佛教交流，印度，泰国，缅甸分别援建了具有该国文化特色的寺庙。再教一首诗结束行程。张继《宿白马寺》“白马驮经事已空，断碑残刹见遗踪。萧萧茅屋秋风起，一夜雨声羁思浓。”,5
12,门票35，携程却非要绑定讲解员，不然就无法买，贵了那么多，捆绑销售让人无语。讲解员其实挺有经验的，对佛教也很有认识，但是客服头天让我9点半到，10点开始，还有一家人10点20才来，要不是讲解员先带我进去我真的要发火了。,3
13,可能是我去过的地方太多了，对于古庙这类的古建筑有些审美疲劳了，不过这里的门票很人性化只要35，而且要说明的是它是套票包括三个景点，一个是国际寺庙景观，一个是白马寺，还有一个是齐云塔，我还是觉得那个国际寺庙好看些。,4
14,"我和春天有个约会——“缅甸风格佛塔”（八十二），
“缅甸风格佛塔”，坐落于洛阳白马寺西侧的国际佛殿苑内，是缅甸政府出资修建，缅甸大金塔的复制品，门票包含在白马寺票内，游览白马寺，可顺路参观国际佛殿苑精美的异国建筑和艺术珍品……，",5
15,洛阳白马寺：白马寺位于河南省洛阳市城东12公里的洛龙区白马寺镇，始建于东汉永平十一年(公元68年)，距今已有1900余年历史，为中国第一名刹，是佛教传入中国后修建的第一座店办寺庙，有中国“祖庭”和“释源”之称。现为全国重点文物保护单位，全国汉传佛教重点寺院，国家4A级旅游景区。白马寺内遗迹众多，保留着大量元、明、清时期的文物古迹，尤其是元代的夹纻干漆造像如三世佛、二干将、十八罗汉等尤为珍贵。如今白马寺经修复和扩建，已经成为洛阳市著名旅游景区。,5
16,这里很好，值得一去，门票便宜，风景也好，交通可以自驾去，也可以乘坐洛阳市内的公交，白马寺的地理位置离市区比较远，建议租个车或者报个团。,4
17,"我和春天有个约会——“泰国佛殿苑”（八十一），
“泰国风格佛殿苑”，坐落于洛阳白马寺西侧，是泰国政府捐资建造，金色灿烂，多姿多彩，极具泰国风格……，游览白马寺，一并游览精美的异国建筑，",5
18,白马寺位于河南省洛阳老城以东12公里处，为中国第一古刹，世界著名伽蓝，是佛教传入中国后兴建的第一座寺院，距今已有1900多年的历史。现存的遗址古迹为元、明、清时所留。,5
19,第二天一大早，坐56路终点站下到达白马寺。56路和81路是旅游专线车，可以去到很多景点。世间寺庙千千万，唯有白马称祖庭。整个寺院历史悠久，庄严肃穆，规模宏大，香火鼎盛。游览过程中意外见识到了“旱金莲”，边上一个游客激动不已，又发朋友圈，又邀人视频。据他说这就是传说只有佛说法时才会出现的“地湧金莲”，本来就非常罕见，而这几株竟花开正茂，我们真是佛缘菲浅。景区里还有泰国寺院，供奉四面佛和佛舍俐塔。缅甸仿仰光金塔，异域风格，金碧辉煌。印度寺院，维修没开放。白马寺边上还有狄仁杰墓及齐云塔。一圈逛下来2个半小时，收获满满。,4
20,"走访千年古刹
触摸历史砖墙
拍摄异国佛塔
感受厚重故事

不经意间
一回首
一挥手
已是千年

白马寺
值得一游
请提前做好功课
准备好迎接古刹之美景",5
21,1971年在洛阳跟生产余暇，我和曹克强决定去白马寺看看，可惜大门紧闭，有两个石刻白马在两边守护。我们顺着墙摸索，看见有几个老乡在修里护墙，我过去搭讪，互相敬烟，不久就已经有几分熟了。我提出欲去厕所，他们让我自己进去找，于是我和曹克强开始进去“寻找”厕所……,5
22,"北邙山上少闲土
尽是洛阳人旧墓
庙堂随侍君王侧
公卿何解长门苦
千金纵买相如赋
茔头草生苔痕绿
驮经白马今安在
祖庭埋骨无觅处",4
23,洛阳白马寺被誉为中国第一古刹，是佛教圣地。这里最大的特色应该是包容性，除了中国风格，还有另外三个国家修建的佛教建筑，给人一种身处异域的感觉。非常精彩！,5
24,该景点的套餐产品非常棒。主要原因是讲解员非常非常认真负责，每一处景观都讲得细致入微，同时有问必答。两个小时的参观，增长了不少知识。值得重点推荐。,5
25,去了才知道，白马寺不愧是“中国第一古刹”，里面虽然不是特别大，但是文化底蕴非常深厚。作为一个不信宗教的我来说，也被其文化所吸引。它的存在为我国佛教甚至是世界佛教都起了极其重要的作用。,5
26,【中国佛教的发源地 —— 释源祖庭白马寺】东汉永平七年（公元64年），汉明帝刘庄因夜梦金人，遣使西域拜求佛法。东汉永平十年（公元67年），汉使及印度二高僧迦叶摩腾、竺法兰以白马驮载佛经、佛像抵达洛阳，汉明帝躬亲迎奉。东汉永平十一年（公元68年），汉明帝敕令在洛阳雍门外建僧院，为铭记白马驮经之功，遂将寺院取名“白马寺”。白马寺作为佛教传入中国后兴建的第一座官办寺院，故有中国佛教的“释源祖庭”之称。,5
27,这个是中国第一座官办佛寺，值得一游。节假日游客很多，寻幽访古的兴趣可能会受一些影响。我们是清明节去的，恰逢放假，游人如织。有时间有兴趣的朋友可以避开节假日去。,5
28,导游讲得很详细，很好，知道了很多佛教历史知识，点赞,5
29,南京有个白马公园，洛阳有个白马寺。白马寺是中国第一古刹，世界著名伽蓝，是佛教传入中国后兴建的第一座官办寺院，有中国佛教的“祖庭”和“释源”之称。可以说是有创始意义了。,4
30,景点值得一看，尤其是五重殿，导游讲解的很生动，小孩听得很认真，学到了很多课本里接触不到的知识，个人觉得这个导游费花的很值得！,4
31,"还不错的一次出行体验，天气不好，不过心情很好，很大的寺院。还有多个国家的寺庙展览馆
【性价比】高
【景色】很独特
【趣味】取景蛮多",5
32,白马寺位于河南省洛阳市老城以东12公里，洛龙区白马寺镇内。创建于东汉永平十一年(公元68年)，中国第一古刹，世界著名伽蓝，是佛教传入中国后兴建的第一座官办寺院，有中国佛教的“祖庭”和“释源”之称，距今已有1900多年的历史。现存的遗址古迹为元、明、清时所留。,5
33,"位於河南省洛陽市老城以東12公里的白馬寺
創建于東漢永平十一年（西元68年）
是中國第一古刹
世界著名伽藍
是佛教傳入中國後興建的第一座官辦寺院
有中國佛教的“祖庭”和“釋源”之稱

寺內保存了大量元代夾紵幹漆造像如三世佛、二天將、十八羅漢等，彌足珍貴",5
34,洛阳白马寺外国佛殿苑：白马寺位于河南省洛阳市城东洛龙区白马寺镇，距城区约12公里。外国佛殿苑是白马寺旅游景区的组成部分，位于白马寺古寺院的西侧。外国佛殿苑的建筑以泰国、缅甸、印度佛殿佛堂为主，以白色、金色为主基调，整体建筑纯洁唯美、金碧辉煌，引人入胜。穿行游览其间，既净化心灵，又给人以美的享受。,5
35,白马寺是据史书记载的我国的第一个佛教寺院，可见其在佛教领域中是最历史悠久，意义非凡的庙宇，其中的白马已有百年历史。近年来又扩大了寺院的规模，建起了一些类似泰国寺庙特色的建筑，反而让人们觉得有点不伦不类了。,4
36,白马寺，始建于东汉明帝时期，因白马驼经东渡而得名，是中国第一间官办佛教寺庙，被誉为中国第一古刹，乃汉传佛教的祖庭，对宗教文化略有兴趣的童鞋，白马寺是必到之地！不过，白马寺不在市区内，位于洛阳老城以东12公里处，坐公交的话要将近2个小时才能抵达。另外特别值得一提的是，白马寺西侧建有外国风格佛殿建筑群，是不出国门就欣赏到泰式缅式印式佛殿的好去处！,4
37,佛教在中国扎根、传播最初的二百年，整个过程都与白马寺息息相关。这里是中国第一次西天求法的产物，是最早来中国传教弘法的僧人的居所；这里诞生了第一部中文佛经和中文戒律，产生了第一个中国汉地僧人……总之，白马寺是与中国佛教的许许多多个“第一”紧紧联在一起的，这让它成为名副其实的中国佛教的祖庭和释源。,4
38,"从河科大坐两个小时的公交抵达白马寺，未进其中但闻其香。香客来此上香拜佛，也有不少和我一样的游客慕名来此游玩。
绕过直立的全景图，入眼的是一池活水，三条平行而立的桥上有人正在打捞绿的发黑的水藻，浅岸边还零乱的驻着几颗枯萎的水藻。
沿路向北，一排排青松直至缅甸式寺院入口，两旁的画廊挂满不同时期佛像与寺庙建筑的摄影照片，其中一个是身前模仿建筑的原形，类似半球。这个寺院来人甚少，大抵因为庙小且内设简单，几乎不见香火。
再往北，但见随风摇曳的排排绿竹，岔路口西边一匹朝东的白马石像立在印度式寺庙入口，东边则是香火不断的中国古寺院。此景让人不禁忆起白马寺的名称由来。公元六十七年，汉使及印度二高僧摄摩腾、竺法兰以白马驮载佛经、佛像抵洛，汉明帝躬亲迎奉。公元六十八年，汉明帝敕令在洛阳雍门外建僧院，为铭记白马驮经之功，故名该僧院为白马寺。
进入印度式寺院，引人注目的是金碧辉煌的寺庙顶端建筑。尖顶的庙宇坐南朝北，内设佛像五尊三层而座，四个方向皆有，庙外正北方向是燃着香火的青铜双耳香炉，两头白色石象对视而立。平顶的庙宇朝东而坐，顶端一角挂着一个金铃。
初入中国古寺院，阵阵香火的味道扑鼻而来。高而密的松杉遮住稍稍耀眼的阳光，只余零星光斑于地，四周幽幽烟云缭绕静谧而安。走在一条不见尽头的长廊里，缕缕阳光洒在脚下内心逐渐平静。
未至正午，香客渐多，随着人群走到一处简陋的房屋前。此处无声，一碟碟瓷碗有序的摆放在免费的茶水旁边，入室，可见沙土掉落的墙壁，漏光的青瓦屋顶以及随意摆放着花枝的干净桌椅。找一处无人的长椅坐下，四下无尘，轻捧手中的茶碗，绿色的莲心飘浮在泛黄的水面上，轻偿一口，涩味留于唇齿之间。仔细看看才可发现墙角干枯的半截树皮里覆上层层细密的沙土，几株细叶绿草生长其中，每个陋室皆可见此景，正所谓一花一草一世界。
记得有一处院内极其幽静，也是四合院的样式，中央是一个许愿池，池内明晃晃的皆是硬币，中心被水没过的青铜莲花不知被谁打落了花瓣，别有一番残缺的美感。院内几株含苞待放的花树则带给人别样的清新感，等黄花铺满地定有另一番风景。",5
39,用了半天的时间逛了白马寺，据说是到洛阳不能不逛的景点之一，写下我的感受吧。对于人文景观来说，你不可能从单纯的逛一圈上就会获得快乐和满足，因为这里没有让你震撼的景色，让你身心放松的环境，也没有让你感叹大自然的气氛。但是，之所以是人文景观，它就能给我们历史、文化和信仰。白马寺是佛教最早传入中国的见证，它是中国最古老的寺院，如果你是虔诚的佛教徒，或者对佛教有研究的话，这是必须要去的经典之一，因为你具备了入寺的基本文化准备，你才能在这次旅行参观中获得满足感，可以请个讲解员，听他们讲解，对应你对佛教的理解，会得到不一样的认识，这才是意义所在。但是如果只是随便逛一圈就出去了，那这里对你来说可能和路边的小公园没什么差别了。我对人文景观的想法就是这样了，真的要去，一定做些功课才好。,4
40,在火车站坐56路公交车 票价1.5元 终点就是白马寺 车程大概1小时左右 可能现在是淡季 没什么人 能好好品味一下这中国第一古刹 慢慢的走着 特别安静  特别放松 让人心宁 很喜欢这种感觉,5
41,"我和春天有个约会——“洛阳白马寺”（七十三），
“洛阳白马寺”——中国第一古刹，坐落在洛阳市洛龙区白马寺镇内，是佛教传入中国后兴建的第一座官办寺院，寺院内还分别建有印度佛殿，泰国风格佛塔和缅甸风格佛塔，是到洛阳值得游览的地方，洛阳市内有公交车直达，门票35元，",5
42,白马寺是中国第一座官办寺庙，中国第一名刹，有中国的第一座高塔，第一座比丘尼道场，最最有名的是从故宫慈宁宫大佛堂调拨过来的元代夹纻干漆佛像，据说传世仅二十五件，一件在北京，其余二十四件在白马寺，即大雄殿内三世佛、韦陀、韦力、十八罗汉，加上天王殿内的大肚弥勒。夹贮干漆造像全都是由丝麻制成，每尊1.5米仅重3-5公斤，700多年来未经修缮身上彩绘袈裟仍然色彩如新，可惜的是此技艺已经失传。可惜殿内禁止照相。,5
43,参观完关林庙后才两点多，就打车去白马寺。在洛阳住了几天，很多人都介绍这个景点，寺是建于北魏时期，已经超过1500年历史，整个寺院占地很大，除了各大殿供人参拜，还有博物馆介绍佛教存入中国的历史，走完需要两至三个小时。,4
44,我们是自由行，先在西安玩了几日，看了众多的寺庙和博物馆后才到洛阳的。洛阳主要游览的景点是龙门石窟。白马寺门票只需35元，至于要不要讲解，看个人。我们刚好碰到一个旅行团，蹭了讲解。哈哈。白马寺历史比较悠久，寺内还有精美的佛像雕塑，你如果对此有兴趣，或是虔诚的佛教徒，可以一去。我们去的时候刚好遇到寺内诵经，很有气氛。寺内香火鼎盛，齐云塔很漂亮。,4
45,白马寺是天下第一古刹，离洛阳市12公里，从洛阳火车站坐k56，也可以从其他站点坐58路车，在白马镇。白马寺离有很多东西都是历史悠久的，那里有狄仁杰墓，在旁边还有印度风格的佛塔和缅甸风格的佛塔。总之，可看的东西很多，不过我四点半才到，基本上是走马观花式的看了看，里面的工作人员已经在收拾东西，搞卫生了，所以就离开了。哦，寺里为了保护一颗古数，在给它打吊针呢！还有重要的一点，门票35元。,4
46,整个寺庙布局规整，风格古朴。寺大门之外，广场南有近些年新建石牌坊、放生池、石拱桥，其左右两侧为绿地。左右相对有两匹石马，大小和真马相当，形象温和驯良，,5
47,到了洛阳，绝对不能错过白马寺，它是中国首个官办寺庙，佛教祖庭，历史悠久！除了寺庙出名以外，这里还有大名鼎鼎的大唐丞相狄仁杰的墓和中国第一座佛塔--齐云塔，总之来到这里你会不虚此行！,5
48,去洛阳必须去的地方，五一一下火车直奔白马寺，门票35元！,5
49,一个有异国风情的公园，关键门票很便宜，值得打卡！,4
50,——中国第一古刹洛阳白马寺  ■ 2018年07月24日 早晨未吃早餐，离开洛阳七天酒店明堂景区店，直接去白马寺。将近九点到，进寺参观，虽然走过许多寺庙，但白马寺是佛教传入中土所建的第一座官方寺院，中国第一古刹，世界著名珈蓝，有中国的佛教“祖庭”和“释源”之称，距今有1900多年。  白马寺内除汉传佛教建筑外，还有泰国佛教建筑、缅甸佛教建筑和印度佛教建筑，在此可以领略各种佛教建筑独特的风格。参观完白马寺，在景区停车场的小饭店吃凉皮和肉夹馍，然后驱车直奔郭亮村。,0
51,到洛阳必打卡的景点。春节假期去的，游人很多，景区的停车场满了，只好停在附近的私人停车场，20元停车费。寺庙也是中国传统寺庙建筑，有几个大殿，香火很旺盛。寺中还有三座墓，两个是最早到白马寺传经的外国僧人，一个是狄仁杰墓。还有一座齐云塔，不能上去。景区冬天下午五点就不让进了，参观还是要早点去。,4
52,白马寺创建于东汉，是佛教传入我国后官方办的第一座佛教寺院。被誉为祖庭，是我国的第一古刹，世界著名伽蓝。新中国成立后，对白马寺共进行了三次修缮。1961年国家宣布白马寺是第一批国家重点文物保护单位。现存白马寺坐北朝南，是一长方形院落，前后有五座大殿，依次为天王殿，大佛殿，大雄殿，接引殿，毗卢阁。里面还有泰国、缅甸、印度等三国风格的佛教建筑。现在的门票35元，白马寺最经典的大门只有在买了门票进去后才能看见，在外面是看不见的，这一点比较坑。,5
53,白马寺是一个皇家寺庙，进寺以后可以体会到佛家特有的清幽安静，与外面的车水马龙形成鲜明对比。里边有很多修行的僧人和前来参拜的香客，燃一炷香，许下自己的心愿。,5
54,白马寺应该是唐代有名的寺庙，历史上赫赫有名，如今是洛阳知名景点，游客必道之处，环境优美，白马寺很古朴，确实是佛门清净地，周边还新建了很多其他风格的寺庙！,5
55,中国第一座寺庙，庙门也和小时候课本上的一样，但是，现在庙宇太多了，大同小异。这里，竟然在边上修了泰国跟印度寺庙。。。有点不伦不类。,4
56,白马寺坐落在洛阳老城东部白马镇内，建于东汉年间，距今已有1900多年的历史了，是世界著名伽蓝，是佛教传入中国后兴建的第一座官办寺院，有释源之称。,4
57,古城洛阳的白马寺是我国古代佛教发展历史中很有名的寺庙，寺庙本身值得参观，佛殿古朴优雅，寺庙周边环境也很好，周边还新建了一些外国风情的寺庙！,5
58,千年白马寺值得一去（虽然是明朝重修的），交通也很便利，58和56路公交车的终点站，门票单人35也很良心，有古建筑区和泰国，缅甸，印度区，可以游览2个小时，景色还不错,5
59,这是中国佛教发源地，里面小景点比较多，现在中西合璧，前面都是白马寺，后面有一块地区是泰国、缅甸等国家寺庙。寺中有白马寺和中国佛教历史的庙藏，细细看还是很长知识的。认真走一圈挺花时间的，建议请个导游比自己乱逛更有趣味些。,5
60,访中国第一古刹，品佛教古都文化  创建于东汉永平十一年(公元68年)，是佛教传入中国后一座官办的佛教寺院，在中国佛教乃至世界具有重要的地位。  图1为白马寺。进古建筑群门前 图2为齐云塔，又名释迦舍利塔。绕塔需注意向右绕，顺时针为吉。图个吉利，自己已绕塔三匝。 图3及图4为泰国风格佛殿和印度风格佛殿，值得欣赏。 图5为一楼为释源美术馆，二楼是藏经阁。美术馆展出了许多以梦为马主题的绘画。图6拍摄于藏经阁。 图7为吉祥钟，一排共九个，有两排。可依次敲过去，愿大家吉祥平安。 白马寺地非常有特色，从地上的莲花上踏过去，寓意步步生莲(如图8) 图9为印度风格佛殿。但由于馆内正在装修，暂不开放，因此没有欣赏到。不过落日下的余晖倒是挺美的。  门票全价35元，半价17.5元。售票处大姐学生证不看的，告诉她买学生票就可以了。也有白马寺年票  开放时间:夏季(4.1~10.7) 7:40到18:40，18:00停止售票   冬季(10.8~3.31) 8:00到17:30，17:00停止售票。 交通线路很方便，逛完全程大概需要两到三小时左右，仅供参考。游玩时间有所快慢。,0
61,中国最古老的佛教皇家寺院，嵩山的大法王寺仅比他晚三年，古寺香火很旺，毕竟是中国佛教祖庭，好多皈依的团队来次膜拜，四国佛寺各具特色，各国的高僧游僧前来叩拜佛舍利，元朝造的十八罗汉，一米五的身高重量不到十斤，此项技艺已经失传，堪称国宝。齐云塔很棒，塔角的风铃随风发出古朴悠远的叮咚，仿佛穿越了时空,5
62,国庆后因出差顺便带父母孩子过来的，人不是很多，只遇到四川来的一个老年团。从市区到白马寺有56和58路，票价1.5元，行程大概一个多小时，一早八点半到达，门口有得多买香烛的小贩，寺内可带香进入，想上香的可以买点。景区门票35，军人、60以上老人和1.4米下小孩免费。白马寺景区从西门进入约百米就是白马寺的明代大门和宋代的两个石马，很多人拍照留念。白马寺坐北朝南，西侧是泰国缅甸和印度的寺庙，游完白马寺可以去看看，东侧是狄仁杰墓和齐云塔院。进入白马寺院门左右两边是祖师苑是摄摩腾和竺法兰两个天竺高僧的墓园，就是他们最早（东汉）将佛教传入的中国，并翻译了最早的佛教经书《四十二章经》，同时在首都洛阳建造中国第一座佛教寺院，即今天的白马寺（始建于东汉永平十一年）。这一寺院据说是以当时驮载经书佛像的白马而得名，而白马寺也成为佛教的“祖庭”和“释源”。几个大殿不是很懂就不多说，第一个大殿是弥勒佛、四天王和韦陀，听导游讲韦陀手持降魔杵的方式有肩扛、手托和拄地三种代表寺院的规模大中小三等，游方僧人看了就明白寺院的接待规模，白马寺是中等寺院，可免费吃住一天。后面大雄殿有镇寺之宝，是元代矢传工艺的三生佛，以及十八罗汉，真的很是精美，是70年代周总理特批从慈宁宫运来的。大雄殿前有个东汉已损毁佛塔的顶尖，被称为药葫芦，据说摸了能驱病防灾，已被摸得油光发亮。后面清凉台有两个祖师的造像和一个藏传密宗的佛像。白马寺西边的万国庙可以领略下异国风情，东边的齐云塔院有时间推荐去看看，这是中国第一座尼姑庵，还有佛教传入中国建的第一个佛塔齐云塔，绕塔转一圈据说会有好运。中午11点游览完毕，坐车58路回去路过丽景门，可以尝尝不翻汤，有个高记比较出名。白天丽景门人不多，晚上夜市还行，建议晚上过来，丽景门票三十，不建议上去，没什么东西。,5
63,99元去白馬寺有點貴，最重要的古塔竟然不到5時便關了，其他人造景點意義不大，看看古廟感受一下香火還可以。,5
64,很多小说段子里都提到白马寺，特地过来看，但是有点失望。建筑和园林都说不上特别出色，可能是名声大了吧。倒是有不少老年人来锻炼。,4
65,白马寺为中国第一古刹，世界著名伽蓝。;白马驮经事已空，断碑残刹见遗踪。萧萧茅屋秋风起，一夜雨声羁思浓。”想起天目湖边也有座融合泰国寺庙的古寺，融合和传承是不变的主题。,4
66,"白马寺位于洛阳郊外，距今有1900多年的历史。虽然现存的遗址古迹多为元、明、清时所留，但千年以来寺址从未迁动过，因而汉时的台、井痕迹依稀可见。白马寺享有千年古刹、中国第一古刹的美誉。于白马寺真正可以体会今人不见古时月今月却曾照古人的感怀吧。
白马寺非常大，不仅有众多中国佛教传承，而且寺内还有印度佛殿、泰国佛殿、缅甸佛殿等等，充分展示了中国佛教的融合性、包容性。
如果说洛阳牡丹展示了洛阳城的颜值，那么白马寺就是千年以来洛阳城一种内在气质的提现。
非常值得一游。",5
67,白马寺 因白马驮经而得名 是我国第一座寺院 如果你来洛阳 那么白马寺就是必须打卡的景点了 洛阳景区门票还是很合理的 导游也不错 我觉得参观这样的景区请个导游还是很有必要的 白马寺距离市区比较远 还是租车比较方便,5
68,四月份牡丹花开的时间去，白马寺的人超多的！没有想象中的文化底蕴，反倒是商业化世俗化的味道很浓，一般般吧。寺庙本身不大，但一直在扩建，慢慢逛的话，需要半天时间。,4
69,到了景区，不让进，说这里买的票无效，于是去售票处买，只要35元，孩子不满1.4米不用买票，这里居然要181元，还不肯退票！坑人！,1
70,洛阳白马寺，出名景点，景区不大，风景还可以，进门检票，主要是寺庙和其他国家的信仰建筑，门口有艺术品景点特有旅游纪念品，挺好看的。,5
71,值得推荐去看看，洛阳的著名景点之一，交通便利56路公交车火车站直达，寺内新修了多处外国寺庙建筑，还有些外籍僧侣，和游人合影留念。,5
72,中国第一座官方修建的佛寺，意义非凡，很值得体验。景区建设得比较到位，维护得好，风景还好，大约游览三小时。门票便宜，性价比超高。,5
73,[cp]去洛阳一定要去一次中国第一古刹——洛阳白马寺，这里历史悠久，佛教文化非常浓厚。据说2000年以前，一匹白马穿过黄沙，带着佛家智慧千里迢迢地来到了十三朝古都洛阳，来到了一个被佛门弟子同尊为释源的地方——白马寺，从此佛教的种子散播于九州大地。漫步在白马寺，处处能感受到佛法的魅力。,0
