id,comments,star_levels
18,位于广州市北部，是南粤名山之一，由30多座山峰组成，登高可俯览全市，遥望珠江。每当雨后天晴或暮春时节，山间白云综绕，山名由此得来。白云山自古以来就是有名的风景胜地，“蒲润源泉”、“白云晚望”、“景泰归增”等均被列入“羊城八景”。近年来又开辟了山顶和山北公园，修建了庭园式山庄旅舍、双溪别墅、松涛别院及观鸟园,4
19,在广州白云山上，会偶然遇到:海通，又称牡丹树，一种中草药。洁白的五齿小花，点点闪闪，很容易诱导人们联想到:满天闪着亮光的星星，又或是人的欲望眼光中闪烁的亮点……,5
20,"白云山，位于广州市白云区，为南粤名山之一，自古就有“羊城第一秀”之称。白云山已建设成为的国家级风景名胜区和旅游景区。白云山风景区从南至北共有7个游览区&#160;，依次是：麓湖景区、三台岭景区、鸣春谷景区、摩星岭景区、明珠楼景区、飞鹅岭景区及荷依岭景区，区内有三个全国之最的景点，分别是：全国最大的园林式花园——云台花园；全国最大的天然式鸟笼——鸣春谷；全国最大的主题式雕塑专类公园——雕塑公园
白云山好好玩，可以推荐，很喜欢，有机会的朋友一一定要过来这边走走看看，不会失望的",5
21,在广州白云山内，有一处著名古迹:云岩，又称:郑仙岩。相传秦代方士郑安期，为民治病到此采药，不幸坠崖。崖下便升起一朵白云化作仙鹤，背负他羽化升仙。百姓为此便称郑安期为郑仙，羽化之地也就是现在的郑仙岩。,5
22,白云山，是广东省广州市的，五A级景区，还是很不错的，山青青，门票居然只要五块钱，只是里面具体又有很多的子景点是要单独收费的，风景优美，绿树丛林，非常的不错！,5
23,广州白云山上，又到了使君子花开季节。使君子，别称四君子，一种蔓滕植物。它的奇特之处在于，在一杀长长的细柄顶端，开着一朵素雅小花，初开时为白色，后转为淡红色，一簇簇，团团绵绵，构成大自然美图。,5
24,在白云山上，一种常见的观赏植物正是花季:鸡冠花。由于其栽培难度小、抗逆性强、成长速度快，深受各大公园景区和普通百姓家所喜爱。而且，黄色、橙色、红黄相间色等多种颜色，成为了大家欢迎的观赏花。,5
25,广州的白云山，空气非常新鲜呢。就是现在的温度还不是很高，所以还有点凉飕飕的呢。最好是带件薄外套，这里的索道风景很好哦，大家一定要坐坐。,5
26,白云山上，正是鼠尾草开花的季节。鼠尾草，一种极常见的夏季开花的植物，在直立的花茎上开出一串小花，花色有淡红、淡紫、淡蓝至白色。远远望去，一支支直立的花串排到成行，很是漂亮。,5
27,白云山我们经常去，带着儿子爬山心情特别好，运动减肥，风景还不错，在山上吃点小吃一家人乐在其中，晚上去也是不错的，比较凉快。,5
28,大名鼎鼎的白云山门票之便宜，公园之大都出乎意料，五块钱转一天，还可以去蹦极当然要另花钱，纯徒步的话，也需要一些脚力。不过建议最好不要自己开车去停车太难了。,5
29,白云山风景区，是新“羊城八景”之首、国家5A级景区和国家重点风景名胜区，位于广州市北部，距市区约17公里，是九连山脉的南延部分，素有“南越第一山”之称。,5
30,在白云山风景区内，又到了木姜子。别称山胡椒开花季了，木姜子，一种优良的春季开花树种，花色嫩黄清新，一簌簌密密集集挤在一起形成一把小伞状，极具观赏性。,5
31,层峦叠嶂，风光旖旎，可以一览羊城全景。登山途中遇雨，云层厚重，颇有“黑云压城城欲摧，甲光向日金鳞开”之感，自有一番风景。,4
32,广州白云山黄婆洞，是白云山上著名景点之一。黄婆洞实际上是一个大水库，水库里碧火荡漾，时常吸引众多的钓鱼爱好者前来垂钓；水库周边绿树成荫，环水库绿道在林荫中绕水库形成步行道，又吸引了众多步行者前来；更重要的是这里的碧水清山绿树，更吸引了众多的游玩观光者前来，享受着这里大自然赐予的美景福地，留连忘返，享受人生。,5
33,醉蝶花，园林中最吸引人瞩目的观赏花卉之一。花色有粉红和白色，视觉效果极美。白云山上明珠楼，正是醉蝶花开时，在明珠楼的花田里，醉蝶团团锦锦，红白相间，一片春天气息。今天，花开数量只是三分之一，我估计，三天之后，明珠楼花田，将会成为醉蝶花花海，会让人欲罢不能。,5
34,广州城市绿肺，鸟语花香，植被茂密，空气清新，天然氧吧。索道上山，徒步2.5公里上坡路到达摩星岭，还是比较累的，不想走的话可以选择10/位电瓶车，到达摩星岭俯瞰广州城，美景尽收眼底。景区为五A级，游玩3-4小时也只是很小的一部分，全部游玩起码一晚两天。园内有鹦鹉园，叽叽喳喳鸟鸣不绝，可以买票进入喂食区。好多小景点需要单独购票。总而言之非常值得一来。选择从南门进较为理想，有很多公交车可以直达各处。强烈推荐给初到广州的游客！,5
35,周末慢运动好去出，一趟下来，感觉不错，还可在里面吃点小吃，拍拍照，看下广州景，空气清新舒适……,4
36,广州白云山，海拔不高，适合健身，周末休闲的好去处。,5
37,白云山上万木青翠，茂林修竹，又有清流激湍，映带左右。[色]天朗气清，漫步其中，荡涤心胸[呲牙]山中还不时传出清脆的鸟叫声，真正应验了一句古诗——蝉噪林愈静，鸟鸣山更幽。,5
38,白云山，无数花草，无数美景:夹竹桃，别名出冬，一种既美丽又富含毒素的尢物，其颜色有深红和粉红，常作观赏花种植，也可做制药的原科。,5
39,广州白云山坐落在广州市区。他是广州的心肺。它是5a级的景区。搞得非常的漂亮，也是当地人段练身体的好去处，在那里有人唱歌，有人跳舞，还有一家大小去游玩。门票只有五块钱,5
40,今天参加广州市内一日游，第一站就到白云山，白云山知名度比较高，海拔三百多米，可以走上去，也可以索道缆车或电瓶车进山，在山顶可以登高远眺广州城。,4
41,在广州白云山，又到了香彩雀盛开的季节。香彩雀，别称蓝天使。别看它的花朵虽小，但它的花色丰富而艳丽，有白、红、粉红、粉紫、蓝紫等，淡雅脱俗，具有极高的观赏性。,5
42,坐落在广州的国家5A级景区之一，非常著名的本地地标景点，山顶最高的摩星岭海拔也才380多米，不算好，但山上可以俯瞰广州老城区，是市民休闲健身的好选择之一！,5
43,大年初五和家人一起过来爬山，刚好又到了一年桃花盛开的季节，顺便进去桃花涧转转。为了维护，1-3月收4元/人，其他时间免费入园。今年可能雨水不足，桃花没有往年开的茂盛、红艳，有点皱巴巴的样子，但是鞭炮花刚好赶上时间，含苞欲放的，一串串、一片片，都是亮眼的橙红，可壮观了。除了白色的桃花、粉红的桃花、橙红的鞭炮花，还有少数的玉堂春和樱花，春天来看花正是时候。,5
44,在白云山深处，有一家双溪旅舍。双溪旅舍建于1964年，“双溪”是朱德委员长手书。周恩来总理、陈毅副总理曾于1965年5月28日下榻于此。,5
45,白云山风景区，广州的大氧吧，是人们休闲活动的最佳选择，暑假时间和小朋友上山游玩，一起开挖掘机，一起开碰碰车，一起看蹦极，玩得好开心。,5
46,"白云山 Bai Yun Mountain a good place for climbing - Baiyun Mountain in Guangzhou Baiyun Mountain scenic, since ancient times is the famous scenic spot, which is located northeast of the city of Guangzhou,",5
47,每次去白云山，必是从南门进，经蒲谷、玻璃栈道然后才到山顶公园，从碑林路径走，如三四月可欣赏途中的禾雀花，继续前行可达摩星岭，如继续前行可从西门出，若想南门回则走长寿路（林中小路），呼吸新鲜空气，但得注意防蚊虫。,5
48,广州白云山景色秀丽，自古以来就是有名的风景胜地，它位于广州市的东北部，为南粤名山之一，自古就有“羊城第一秀”之称。60年代和80年代，白云山分别以;白云松涛;和;云山锦秀;胜景两度被评为;羊城新八景;之一，国家4A级景区和国家重点风景名胜区。,5
49,白云山是广州人登高望远的首选。有多个门可以进入白云山景区，最高的话应该是摩星岭。周末或者节假日人会很多。上下山可以选择爬坡、阶梯或者缆车。现在白云山也越来越多娱乐项目了，可以玩蹦极、滑道、滑草车等，活动内容在不断的丰富。,5
50,白云山风景区，是新“羊城八景”之首、国家5A级景区和国家重点风景名胜区，位于广州市北部，距市区约17公里，是九连山脉的南延部分，素有“南越第一山”之称。白云山全山面积28平方公里，其最高峰摩星岭海拔382米，是广州市最高峰，,4
51,聚芳园，位于白云山脉麓湖北岸，占地面积17万平方米。公园依山傍水，自然景色与园林风光相映成趣，如果你不辞劳累，登上山顶的鸿鹄楼，可尽览湖光山色，羊城景致。是以观赏绿化景观为主题的公园。,5
52,广州白云山是广州市区内最为有名的风景之一，也是著名的羊城8景之1，山上鸟语花香，风景迷人，游客众多，非常值得游览。山上的蝴蝶谷摩星岭都是最为有名的景点，桃花谷是后期开放的一个景点，游客也是非常的多。,4
53,广州白云山有好几个入口，如果时间有限，一定要查好路线。白云山门票5元，节假日打8折，4元，简直让人不敢相信，性价比超高。,5
54,在广州白云山上，能碰到多株的大花紫薇，又称百日红。属大乔木。花色很漂亮，树形也很优美。但紫薇这个名字，却会令人想到“离别”和“伤感”，在电视剧《还珠格格》里，紫薇公主就是多灾多难的代表。而在大自然的世界里，紫薇却是完美的植物。观赏、木材、制药，全身都是宝贝。,5
55,在广州白云山上，大家能经常碰见，金脉美人蕉。叶片淡黄色，叶脉绿化，叶姿优美，有鲜明的线条感。花色红、黄色。远远看去，在一片片叶片上，乳黄或乳白色的平行脉线，好似一张张精美的编织布，在阳光下闪着美妙的光采。,5
56,"挺好的，5块钱门票，性价比挺高的。只要是非节假日去，地大人不算多。
去了好多次了，有时候一个人去爬爬山逛逛，挺舒畅自在。
走到山顶广场，可以看到天河越秀区的高楼大厦，看到中信珠江新城一带，大楼都变成小小的，比近距离的螳螂还小……
一个门要走到另一个门最飞快的速度要两个小时，不太喜欢或者腿不好的可以走一段之后原路返回或者坐缆车观光车。",4
57,在白云山上，偶遇一种鲜花:山茶，别称茶花，一种灌木。花瓣有6～7片，红色，叶子四季常绿。它不仅具有观赏价值，其花蕾在民间也做药用，只因其生长缓慢，原科稀缺，故价值不菲。我也只是看到一棵，所以可以想象这是很难遇上的。,5
58,"第一次去广州，满怀期待地安排了一整天在大名鼎鼎的白云山。事实证明，白云山非常大，一天是完全必需的，甚至根本不够游遍，我只走了从能仁寺到摩星岭到黄婆洞一线，而山上的线路有好几个方向的；然而体会是一天是不值得的，因为实在没什么出色的美景可看，纯粹就是个放大版的普通公园而已，对当地人来说作为周末休闲来散散心不错，但对远道而来的游客，建议就能仁寺和摩星岭看看即可。徒步虽然路非常好走，可惜一路无聊得很又浪费时间，不如借助电瓶车，花上半天，打卡一下几个主要景点即可。
白云山离市中心不太远，有很多公交可到达，但白云山入口有多个。",3
59,白云山，是广州市区内的一座名山，是重要的旅游景点，也是羊城新八景之1，白云叠翠。春节期间，这里举办了美食文化节，各地方的美食都在这里进行了集中的演示，很多游客在登山的同时，都可以来品尝。非常不错的一次活动。,4
60,春节期间 和家人一起来广州玩一圈 第一站就是白云山 这几天在广州赶的天气真不错 穿半袖刚刚好 微风 舒服 晴间多云 我们从白云山南门进来的 没有走大路人太多 走的捷径小路 比较惬意 登顶摩星岭～没着急 走走歇歇 爬了一个上午 拍照合影 然后从大路下山的 纯天然氧吧 很愉快的半天[爱心],5
61,"白云山：风景秀丽，空气清新，有观缆车，山中很安静，
千百年来，白云山名胜古迹虽多，但屡经兴废遗存很少，尤以近百年来历经沧桑，频遭破坏，到解放时，只剩下“天南第一峰”牌坊和部分寺院的断壁残垣。解放后，白云山才获得新生，广州市政府组织群众，广植林木，修筑了10个水库，开辟公路沟通南北，修建山北、山顶公园及山庄、双溪旅舍，重现了白云山万木葱茏、生机勃勃的园林景观，是爬山的好去处！！！",5
62,"白云山在广州的白云区 离白云机场不远 我是从白云希尔顿打车过去的 门票很便宜
从底走上去也花了大约2小时左右，下来坐的缆车
洗个澡舒舒服服去机场",5
63,如果不什么特别主题活动期间，白云山的门票是5元钱。感觉是中国收门票的AAAAA景区中最便宜之一。登上白云山的山腰有很多观景台可以观望到广州城景。,5
64,"白云山是广州市区的肺部，是城市的大氧吧，是很多中老年人每天晨运的打卡点。
可以乘缆车上山，也可以全程步行，到达摩星岭就是白云山的最高点。
山上还可以玩笨猪跳，当时穿好装备，我说我要自己跳，工作人员说：你松开手我检查一下。然后把我推下去，感觉真的不爱了…",5
65,白云山每到春天的时候，可以看到好多不同种类的繁花盛放，最近在开放的有浪漫的粉色樱花和大红花，梅花，再晚点的时候就是紫荆花，记得去看看哦。,5
66,白云山公园门票只有5块钱，景色不错，非常好。可以结伴步行上山或下山，也可以乘坐缆车上下山，山上票价是25元，下山的票价是20元，电动观光车上下山，多条线路，票价10-25元。,5
67,白云山风景区非常不错，原生态自然风光，景色宜人，空气清新自然，感觉舒适舒服，趣味性强，性价比超高的，爬爬山，也是非常舒服的。,4
68,沿着公路一直往上走，你会发现，在白云山公路的两旁，经常会看见这种植物:里白，又称大蕨萁，棕绿色，靠孢子繁殖。我为这种植物强大的生命力喝采。无论是在路边的隙缝里、或是在崖壁上、还是在毫无阳光的背荫处，都能看到它们的身影。这种在任何环境下都能扎根成长的精神，实在是今人叹为观止。,5
69,站在白云山山颠，向远处眺望，可以看见在层层片片的树木，在绿色的背景下，到处都是团团绵绵的白色小花，这种小白花名为木荷，属常绿大乔木，树形高大，花白色，形似迷你荷花。花开在枝顶叶腋，是一种优良的绿化观赏花。现正值暖春四月，木荷花开飘香，正是观赏的好季节。,5
70,"登白云山，登山道路的两旁，随处可见一种美丽的植物:朱蕉，又称红叶铁树，其叶面和叶背呈暗红色，既具热带风惰，又具中国喜庆。
雨前初见花间蕊，
雨后兼无叶里花。
蛱蝶飞来过
却疑春色在邻家。
（《雨晴 》唐 &#183; 王驾）",5
71,白云山蒲谷，是白云山著名景点之一。从白云山南门进山，行走大约十分钟，就可到达蒲谷。谷内，一条小溪贯穿其中，游人沿小溪行走，一路上绿树成荫，小亭、石雕石刻、小桥等随处可见，小溪蜿蜒而下，溪水透明而清凉，让人仿佛置身于世外桃源，不忍离开。,5
72,带着老人去的白云山，南门进，坐小交通25元，到山顶广场，在平台可以观广州市区，当天有些雾气就没去摩星岭，做小交通的话是10元。继续做小交通去桃花涧20元，周边有一些景点，还有一池子的鱼，真的好肥，去之前一定要给它们准备好面包呦，当然也有卖鱼食的。做小交通可以去西门10元，老爷子兴致很好，而且没有楼梯都是下坡路，所以走走停停，两个小时就下山了。山顶广场和桃花涧都有吃饭的地方，饿不到的。,5
73,门票5元，其他景点还有小门票，都是5元10元之类。作为羊城八景之一，是来广州游玩的童鞋必去之地。乘坐B16到云台花园总站下车，即白云山南门，索道也是在这里乘坐；想要乘坐游览车上去的就从白云山西门进去。桃花涧和梅花谷在花季的时候门票是5元，其他时间游玩不收费。3月15日去看桃花的，离开时走南门，可以到达景点云台花园。云台花园工作日门票10元，节假日15元，因为周末人太多。堵车到被禁路，我们下午过去的时候只许出不许进。建议白云山+云台花园一天时间.,5
74,很不错，9.2号那天去，还有活动，很多人一起爬山，大学生，高中生，真的是‘锣鼓喧天，人山人海，’山路还是比较容易攀爬的，那天天气阴沉沉的，不过还不大热，所以整个登山过程很舒服，门票5元，很值，这个还不错的。,5
75,目的性比较强，直接去的蹦极台~喜欢蹦极的朋友建议可以直接上白云山南门，坐小电瓶车上山到三特极限中心下车，往里走就有运动了~飞椅~滑草~蹦极什么的就在最前面了，先缴费~单人240门票＋30照片(自选)，然后量血压-体重-填表-等位~当叫到号的时候就可以上去蹦极台准备了，这个时候你前面还是有很多人~然后可以看着教练给一个一个排队穿防护，绑背的，绑脚的~只要你想~~脱鞋子是为了防止鞋子掉下去，女生头发一定要扎起来！！建议自己备一条皮筋~跳的时候就很好玩了~45米~~不高的~整个过程就回弹的时候有点吓人，其他还好啦~第一次跳45米也挺过瘾的~注意想要照片好看一点的同学可以尽量看镜头~表情动作好看点那就更完美的纪念了~反正我的照片是没有很好看~小小建议可以穿长裤，这样就不会感觉像剥了皮的青蛙两条腿空中乱蹬了~总得来说还是很不错的一次完美体验,4
76,一大早去的，空气很好，舒服，从广东外贸外语大学那边的门上去，都是平路，比较好走，而且树荫比较大，如果从永泰颐和山庄那边的门口上去，由于那边刚刚开通营业，配套设施还没有完善，而且是斜坡上去的，比较辛苦。一口气走上了摩星岭，白云山最高出，里面有很多个景点是要单独收费的，这个是其中一个，5元门票，来到白云区怎么也要走去摩星岭看一次。走完下来还可以免费拍一张照片，大的需要给钱，小的免费拿走，洗得很差，不建议购买，下来就有个走廊，挂念许愿牌，5元，1个，可以不写，去照照相就好了,5
77,广州白云山，是位于广州市区的，非常有名的，一个旅游景点，山不是很高，植被非常的丰富，开发的比较完善，所以很多市民和游客到这里来爬山，来休闲娱乐。这里山清水秀，鸟语花香，凉风习习，松声晰晰，非常漂亮。,4
78,白云山明珠楼，是广州白云山上著名景点之一，往下，连接黄婆洞景区；往上，可直接登上白云松涛观景台；而且，桃花涧景点就在其中，可谓集休息、餐饮、观景等多种功能为一体的绝好去处。是登白云山必选的打卡点。,5
79,广州白云区最有名山标志之一，去的时候最好打车或者开车，地铁站好远，还要坐班车，风景没有什么大起大落，很平庸，散步的最佳圣地，更重要的是门票一点都不贵！,4
80,推荐来广州的小伙伴去爬一下白云山，景区面积很大，门票五元。建议不经常运动的孩子做摆渡车上山，然后步行下山。（因为爬上去真的很累）山上空气很好，而且景区内的环境卫生保持不错。很满意的一次出行。,5
