id,comments,star_levels
37,白马寺兴建于汉代，据今已经将近两千年的历史了。寺门外有两匹石雕马，相传这两匹石雕马原在永庆公主驸马、右马将军魏咸信的墓前，后由白马寺的住持德结和尚搬迁至此。白马寺主要建筑有寺院的山门、殿阁、齐云塔院、钟鼓楼、泰式佛殿、卧玉佛殿和齐云塔院内的客堂、禅房等。作为中国的第一古寺，值得一观。,5
38,洛阳白马寺被誉为中国第一古刹，是佛教圣地。这里最大的特色应该是包容性，除了中国风格，还有另外三个国家修建的佛教建筑，给人一种身处异域的感觉。非常精彩！,5
39,李导很辛苦，热心，讲解到位，开心啦，了解了洛阳的历史景点，谢谢哦,5
40,导游小姐姐讲的很清楚很有见解，一整天过的丰富，很有感悟。6,5
41,定的是龙门石窟+白马寺，特意找的这条不含博物馆的线路，结果还是被并到含博物馆的线路。导游还是很负责的，讲解不错。,4
42,99元去白馬寺有點貴，最重要的古塔竟然不到5時便關了，其他人造景點意義不大，看看古廟感受一下香火還可以。,5
43,白马寺旁的齐云塔，中国最早的释迦摩尼舍利塔。毫无疑问，这也是最值得看的一个佛塔，虽然貌不惊人，体量和外观都不足让人称叹，但它在佛教文化里的重要性不言而喻。  ​​​,5
44,白马寺位于洛阳郊外，距今有1900多年的历史。虽然现存的遗址古迹多为元、明、清时所留，但千年以来寺址从未迁动过，因而汉时的台、井痕迹依稀可见。白马寺享有千年古刹、中国第一古刹的美誉。于白马寺真正可以体会今人不见古时月今月却曾照古人的感怀吧。&#x0A;白马寺非常大，不仅有众多中国佛教传承，而且寺内还有印度佛殿、泰国佛殿、缅甸佛殿等等，充分展示了中国佛教的融合性、包容性。&#x0A;如果说洛阳牡丹展示了洛阳城的颜值，那么白马寺就是千年以来洛阳城一种内在气质的提现。&#x0A;非常值得一游。,5
45,国内外最知名的白马寺！国内也有好多白马寺！但是洛阳白马寺是最棒的！历史悠久！第二次来了！一路上有好多停车场！只是寺庙前的也就是10元一次！寺庙和以前来的时候多了好多东南亚和印度寺庙！还是很值得来膜拜的！,5
46,刚好碰上文化节，半票！闻名遐迩的白马寺，景区香火太旺了，人太多了！看了齐雲塔，大雄宝殿还有其他一些大殿，印度佛教，缅甸佛教，泰国佛教一些大殿，感觉佛教文化太深了，不错，挺值得过去看看的，就是公交太挤了！嘻嘻,5
47,南京有个白马公园，洛阳有个白马寺。白马寺是中国第一古刹，世界著名伽蓝，是佛教传入中国后兴建的第一座官办寺院，有中国佛教的“祖庭”和“释源”之称。可以说是有创始意义了。,4
48,非常不错的一天，特别感谢刘导，没有浪费时间，并且游玩的很轻松，讲解很到位，中途无购物。靠谱！,5
49,讲解员讲解耐心，细致，服务周到，好评！,5
50,提前电话，接送方便，景点行程安排尚可,5
