id,comments,star_levels
19,看日出，第四个观日台再往前走不到100米的鹞子翻身也是一个看日出非常棒的地方而且有两层前低后高，不像其他观日台前高后低后面的人都看不到。,5
20,西岳华山自古以险著称，这次见证了金庸笔下的华山风貌，恍如置身华山论剑的场景当中,4
21,华山  用户体验特别差   首先，我们是奔着长空栈道去的，到那里看见有几个工作人员进去玩去了  但是对游客就是说检修  不让进，其次山上工作人员疏导说西峰索道人特别多  得排队三个小时，建议你们去北峰索道，我们去北峰索道后，工作人员又说需要排三四个小时，建议你们步行下山，呵呵 以后再也不回来华山了。,1
22,只有一天时间，选择北上西下（均索道，西上北下更省力），索道北上10min，西下20min，西下的索道要翻过几座山，cool。北峰到中锋需要2h，陆续到东峰、南峰、西峰就很近了。东峰鹞子翻身、南峰长空栈道项目较慢，均需要排队1-2h，不过确实刺激独特，各地点的合影拍照请还价。想看日出的还是需要夜爬华山（晚上10点左右开始），或者在山上提前住一宿。根据情况自带零食、水果、饮水、手套等。选择华山一条路爬上去的话需要4h，斟酌体力和时间安排，避免后续各山峰无力游览。,5
23,08年十一月一个人爬了一次，感觉不过瘾，十二月又去爬了一次，长空栈道就我一个人，好爽！,5
24,很不错的一个圣地，就是体力文体爬的有点累,5
25,华阴给来爬华山的游客的福利—市内有免费班车到华山售票处。大家记住去的时候在哪儿下的车，回来也在哪儿上车。千万别在门口的路牌下傻等。,5
26,建议先去其他几个，最后登它，因为最有意思吧,5
27,早上9：30起，顺着自古华山一条，西门开始，北峰、南峰、东峰、中峰，最后到达西峰看日落，坐上缆车，飘飘荡荡下来；爬的慢，走走停停，山景无限好，基本都优于我之前爬的每一座山峰，特别是险峻——苍龙岭、千尺幢、百尺峡等等，仅华山二险——鹞子翻身、长空栈道太过惊险而未做体验，各险峻处，风光更绝，峭壁千尺，绿树厅石；特别美好的一次爬山体验。,5
28,建议体力不是特别好的坐索道上下，这样就可以走完几个峰，华山的确很险峻，很多路都很窄，山峰也是。我觉得这是西安最值得去的景点。,5
29,几座名山里面最为险峻的一座 石头很特别,4
30,除了登华山外还可以欣赏一下华阴老腔，据说比秦腔还古老，当然前提是你懂得了。,3
31,一天爬完华山4个峰，第二天脚杆打闪闪的感觉难以忘怀。,5
32,华山这个地方一定要来下，是五月中最最俊美险要的一个。,5
33,20190414来到华山只买了门票，北峰北上北下全程徒步，用时5个小时。景色优美，运动量刚刚好。赞赞赞！,5
34,看日出，第四个观日台再往前走不到100米的鹞子翻身也是一个看日出非常棒的地方而且有两层前低后高，不像其他观日台前高后低后面的人都看不到。,5
35,西岳华山自古以险著称，这次见证了金庸笔下的华山风貌，恍如置身华山论剑的场景当中,4
36,华山  用户体验特别差   首先，我们是奔着长空栈道去的，到那里看见有几个工作人员进去玩去了  但是对游客就是说检修  不让进，其次山上工作人员疏导说西峰索道人特别多  得排队三个小时，建议你们去北峰索道，我们去北峰索道后，工作人员又说需要排三四个小时，建议你们步行下山，呵呵 以后再也不回来华山了。,1
37,只有一天时间，选择北上西下（均索道，西上北下更省力），索道北上10min，西下20min，西下的索道要翻过几座山，cool。北峰到中锋需要2h，陆续到东峰、南峰、西峰就很近了。东峰鹞子翻身、南峰长空栈道项目较慢，均需要排队1-2h，不过确实刺激独特，各地点的合影拍照请还价。想看日出的还是需要夜爬华山（晚上10点左右开始），或者在山上提前住一宿。根据情况自带零食、水果、饮水、手套等。选择华山一条路爬上去的话需要4h，斟酌体力和时间安排，避免后续各山峰无力游览。,5
38,08年十一月一个人爬了一次，感觉不过瘾，十二月又去爬了一次，长空栈道就我一个人，好爽！,5
39,很不错的一个圣地，就是体力文体爬的有点累,5
40,华阴给来爬华山的游客的福利—市内有免费班车到华山售票处。大家记住去的时候在哪儿下的车，回来也在哪儿上车。千万别在门口的路牌下傻等。,5
41,建议先去其他几个，最后登它，因为最有意思吧,5
42,早上9：30起，顺着自古华山一条，西门开始，北峰、南峰、东峰、中峰，最后到达西峰看日落，坐上缆车，飘飘荡荡下来；爬的慢，走走停停，山景无限好，基本都优于我之前爬的每一座山峰，特别是险峻——苍龙岭、千尺幢、百尺峡等等，仅华山二险——鹞子翻身、长空栈道太过惊险而未做体验，各险峻处，风光更绝，峭壁千尺，绿树厅石；特别美好的一次爬山体验。,5
43,建议体力不是特别好的坐索道上下，这样就可以走完几个峰，华山的确很险峻，很多路都很窄，山峰也是。我觉得这是西安最值得去的景点。,5
44,几座名山里面最为险峻的一座 石头很特别,4
45,除了登华山外还可以欣赏一下华阴老腔，据说比秦腔还古老，当然前提是你懂得了。,3
46,一天爬完华山4个峰，第二天脚杆打闪闪的感觉难以忘怀。,5
47,华山这个地方一定要来下，是五月中最最俊美险要的一个。,5
48,20190414来到华山只买了门票，北峰北上北下全程徒步，用时5个小时。景色优美，运动量刚刚好。赞赞赞！,5
49,看日出，第四个观日台再往前走不到100米的鹞子翻身也是一个看日出非常棒的地方而且有两层前低后高，不像其他观日台前高后低后面的人都看不到。,5
50,西岳华山自古以险著称，这次见证了金庸笔下的华山风貌，恍如置身华山论剑的场景当中,4
51,华山  用户体验特别差   首先，我们是奔着长空栈道去的，到那里看见有几个工作人员进去玩去了  但是对游客就是说检修  不让进，其次山上工作人员疏导说西峰索道人特别多  得排队三个小时，建议你们去北峰索道，我们去北峰索道后，工作人员又说需要排三四个小时，建议你们步行下山，呵呵 以后再也不回来华山了。,1
52,只有一天时间，选择北上西下（均索道，西上北下更省力），索道北上10min，西下20min，西下的索道要翻过几座山，cool。北峰到中锋需要2h，陆续到东峰、南峰、西峰就很近了。东峰鹞子翻身、南峰长空栈道项目较慢，均需要排队1-2h，不过确实刺激独特，各地点的合影拍照请还价。想看日出的还是需要夜爬华山（晚上10点左右开始），或者在山上提前住一宿。根据情况自带零食、水果、饮水、手套等。选择华山一条路爬上去的话需要4h，斟酌体力和时间安排，避免后续各山峰无力游览。,5
53,08年十一月一个人爬了一次，感觉不过瘾，十二月又去爬了一次，长空栈道就我一个人，好爽！,5
54,很不错的一个圣地，就是体力文体爬的有点累,5
55,华阴给来爬华山的游客的福利—市内有免费班车到华山售票处。大家记住去的时候在哪儿下的车，回来也在哪儿上车。千万别在门口的路牌下傻等。,5
56,建议先去其他几个，最后登它，因为最有意思吧,5
57,早上9：30起，顺着自古华山一条，西门开始，北峰、南峰、东峰、中峰，最后到达西峰看日落，坐上缆车，飘飘荡荡下来；爬的慢，走走停停，山景无限好，基本都优于我之前爬的每一座山峰，特别是险峻——苍龙岭、千尺幢、百尺峡等等，仅华山二险——鹞子翻身、长空栈道太过惊险而未做体验，各险峻处，风光更绝，峭壁千尺，绿树厅石；特别美好的一次爬山体验。,5
58,建议体力不是特别好的坐索道上下，这样就可以走完几个峰，华山的确很险峻，很多路都很窄，山峰也是。我觉得这是西安最值得去的景点。,5
59,几座名山里面最为险峻的一座 石头很特别,4
60,除了登华山外还可以欣赏一下华阴老腔，据说比秦腔还古老，当然前提是你懂得了。,3
61,一天爬完华山4个峰，第二天脚杆打闪闪的感觉难以忘怀。,5
62,华山这个地方一定要来下，是五月中最最俊美险要的一个。,5
63,20190414来到华山只买了门票，北峰北上北下全程徒步，用时5个小时。景色优美，运动量刚刚好。赞赞赞！,5
64,看日出，第四个观日台再往前走不到100米的鹞子翻身也是一个看日出非常棒的地方而且有两层前低后高，不像其他观日台前高后低后面的人都看不到。,5
65,西岳华山自古以险著称，这次见证了金庸笔下的华山风貌，恍如置身华山论剑的场景当中,4
66,华山  用户体验特别差   首先，我们是奔着长空栈道去的，到那里看见有几个工作人员进去玩去了  但是对游客就是说检修  不让进，其次山上工作人员疏导说西峰索道人特别多  得排队三个小时，建议你们去北峰索道，我们去北峰索道后，工作人员又说需要排三四个小时，建议你们步行下山，呵呵 以后再也不回来华山了。,1
67,只有一天时间，选择北上西下（均索道，西上北下更省力），索道北上10min，西下20min，西下的索道要翻过几座山，cool。北峰到中锋需要2h，陆续到东峰、南峰、西峰就很近了。东峰鹞子翻身、南峰长空栈道项目较慢，均需要排队1-2h，不过确实刺激独特，各地点的合影拍照请还价。想看日出的还是需要夜爬华山（晚上10点左右开始），或者在山上提前住一宿。根据情况自带零食、水果、饮水、手套等。选择华山一条路爬上去的话需要4h，斟酌体力和时间安排，避免后续各山峰无力游览。,5
68,08年十一月一个人爬了一次，感觉不过瘾，十二月又去爬了一次，长空栈道就我一个人，好爽！,5
69,很不错的一个圣地，就是体力文体爬的有点累,5
70,华阴给来爬华山的游客的福利—市内有免费班车到华山售票处。大家记住去的时候在哪儿下的车，回来也在哪儿上车。千万别在门口的路牌下傻等。,5
71,建议先去其他几个，最后登它，因为最有意思吧,5
72,早上9：30起，顺着自古华山一条，西门开始，北峰、南峰、东峰、中峰，最后到达西峰看日落，坐上缆车，飘飘荡荡下来；爬的慢，走走停停，山景无限好，基本都优于我之前爬的每一座山峰，特别是险峻——苍龙岭、千尺幢、百尺峡等等，仅华山二险——鹞子翻身、长空栈道太过惊险而未做体验，各险峻处，风光更绝，峭壁千尺，绿树厅石；特别美好的一次爬山体验。,5
73,建议体力不是特别好的坐索道上下，这样就可以走完几个峰，华山的确很险峻，很多路都很窄，山峰也是。我觉得这是西安最值得去的景点。,5
74,几座名山里面最为险峻的一座 石头很特别,4
75,除了登华山外还可以欣赏一下华阴老腔，据说比秦腔还古老，当然前提是你懂得了。,3
76,一天爬完华山4个峰，第二天脚杆打闪闪的感觉难以忘怀。,5
77,华山这个地方一定要来下，是五月中最最俊美险要的一个。,5
78,20190414来到华山只买了门票，北峰北上北下全程徒步，用时5个小时。景色优美，运动量刚刚好。赞赞赞！,5
79,看日出，第四个观日台再往前走不到100米的鹞子翻身也是一个看日出非常棒的地方而且有两层前低后高，不像其他观日台前高后低后面的人都看不到。,5
80,西岳华山自古以险著称，这次见证了金庸笔下的华山风貌，恍如置身华山论剑的场景当中,4
81,华山  用户体验特别差   首先，我们是奔着长空栈道去的，到那里看见有几个工作人员进去玩去了  但是对游客就是说检修  不让进，其次山上工作人员疏导说西峰索道人特别多  得排队三个小时，建议你们去北峰索道，我们去北峰索道后，工作人员又说需要排三四个小时，建议你们步行下山，呵呵 以后再也不回来华山了。,1
82,只有一天时间，选择北上西下（均索道，西上北下更省力），索道北上10min，西下20min，西下的索道要翻过几座山，cool。北峰到中锋需要2h，陆续到东峰、南峰、西峰就很近了。东峰鹞子翻身、南峰长空栈道项目较慢，均需要排队1-2h，不过确实刺激独特，各地点的合影拍照请还价。想看日出的还是需要夜爬华山（晚上10点左右开始），或者在山上提前住一宿。根据情况自带零食、水果、饮水、手套等。选择华山一条路爬上去的话需要4h，斟酌体力和时间安排，避免后续各山峰无力游览。,5
83,08年十一月一个人爬了一次，感觉不过瘾，十二月又去爬了一次，长空栈道就我一个人，好爽！,5
84,很不错的一个圣地，就是体力文体爬的有点累,5
85,华阴给来爬华山的游客的福利—市内有免费班车到华山售票处。大家记住去的时候在哪儿下的车，回来也在哪儿上车。千万别在门口的路牌下傻等。,5
86,建议先去其他几个，最后登它，因为最有意思吧,5
87,早上9：30起，顺着自古华山一条，西门开始，北峰、南峰、东峰、中峰，最后到达西峰看日落，坐上缆车，飘飘荡荡下来；爬的慢，走走停停，山景无限好，基本都优于我之前爬的每一座山峰，特别是险峻——苍龙岭、千尺幢、百尺峡等等，仅华山二险——鹞子翻身、长空栈道太过惊险而未做体验，各险峻处，风光更绝，峭壁千尺，绿树厅石；特别美好的一次爬山体验。,5
88,建议体力不是特别好的坐索道上下，这样就可以走完几个峰，华山的确很险峻，很多路都很窄，山峰也是。我觉得这是西安最值得去的景点。,5
89,几座名山里面最为险峻的一座 石头很特别,4
90,除了登华山外还可以欣赏一下华阴老腔，据说比秦腔还古老，当然前提是你懂得了。,3
91,喜欢华山美景，只是体力不行。不过也爬过北峰西峰，旅途总有遗憾,5
92,当地人的建议是从西峰索道上山，山上转一圈从东峰下山。,5
93,西岳华山，雄险峰峻。不需要太多的描述，单单华山这个名字就有足够的号召力让你前往。,5
94,华山北峰华山西峰中峰北峰东峰百尺峡南峰千尺幢中峰纪念亭引凤亭玉泉院五云峰飞鱼岭仙掌崖鹞子翻身擦耳崖华山西岳庙北峰华山,4
95,华山的险真是没得说，爬了一天，晚上脚都抽筋了。运气好爬山那天雾凇，风景太美了，可惜长空栈道和鹞子翻身都没开，给我下次再去的理由,5
96,去的时候刚好碰上大雾，能见度低,5
97,馆长该下岗了 这么多人，拥挤，老人小孩能受得了？,1
98,从玉泉院上山去北峰，翻过苍龙岭，到达东峰，最后到西峰，西峰坐索道和摆渡车下山，东峰的景色是真的美,5
99,西岳华山，以险著称，以侠闻名！,5
100,华山作为五岳之一的西岳，也是游客集中的景区。一般都会按照西-南-东-中-北的顺序游览，看全五个山头。西上北下，即使提前网上购票，也要435元，价格跟张家界有得一拼，但风景却不如后者。索道上山后，五个小山头感觉跟其他的小山也没什么不同。也许华山的精华就在于自古华山一条路的自我挑战以及长空栈道和鹞子翻身的一张照片吧？,5
101,奔着华山的高空栈道来的，结果没有开放，栈道边缘也筑起了栏杆，没有原先这么惊险。不过华山本身而言，还是十分险峻的，90度角比比皆是。,5
102,险峻华山，五岳最险，很值得去体会一次！,5
103,西岳化身，奇险务必 山顶风光无限好，只要你运气好,5
104,美到极致！云海，山峰，飞鸟，丛林……大自然真的太伟大了！,5
105,华山真的很美，宛如仙境实至名归。天气好的时候，清晨的华山是山肩云雾缭绕，山峰视野开阔，站在峰顶，犹如置身于云山雾海之中，一个个山头就像从海里突出的石礁，在雾浪里时隐时现。,5
106,临时决定的一次旅行，由马小胖导游带的队，选的西上北下线路，6:30在西华门消防队集合出发，这条线路比较科学，稍快点可以5个峰都走到，风景不错，大部分都是下山路，相对北上的线路省力很多，吃的喝的也不要带太多，毕竟要爬山的，一个人2瓶水，一份面包就好了，省省肚子回城后吃好吃的小吃，马导服务超好，讲解到位，安全提示贴心，还推荐了吃货必吃美食，当天就去了王魁腊汁肉夹馍，真是好吃，回民街的是不能比的，6619的司机师傅开车很稳当，一次满意行程,5
107,早上起来收拾行李，出发的时候已经10点多了。本来也不赶，我想要留一整天的时间给华山，就晃悠悠的享受着这样的晴天。,4
108,基本上大家的玩法都是夜爬，我们就来个不一样的，一大早开爬，门口跟一个老奶奶买了劳保手套，后来在爬山时候起到了超大的作用，一定要带手套哦！好多台阶都是手抓着铁链的。,5
109,冲着日出和五岳之首去的，夜爬华山，那真是人生难得的一次挑战。,5
110,我怕往后没有体力，把 华山 置顶了......毕竟是五岳（东岳 泰山 海拔1532.7米、西岳 华山 海拔2154.9米、南岳 衡山 海拔1300.2米、北岳 恒山 海拔2016.1米;、中岳 嵩山 海拔1491.71米）之一。注：千万不要第一天去 华山 ！！！！之后会很惨痛...,5
111,从西安到华山还算方便。最方便省时的，首推高铁。西安 北-- 华山 北 二等座59.5元。从西安北站出发，到达 华山 北的火车，每天运行好几列，华山 北站出来后，有公交1路（免费）直接开到 华山 脚下的游客中心，全程耗时大概在20分钟左右。如果不选择公交，也可以拼车，一车20元（不打表）其实从 华山 北站出来到 华山 游客中心，全程5公里左右吧！爬华山真的很累，尤其是一天之内要走完五峰。我是西峰索道上，依次游览西峰（看日落最佳）--南峰（长空栈道）--东峰（鹞子翻身、看日出最佳）--中峰--北峰，再有北峰索道下。全程控制时间在6-7小时。第二天，腿不是自己的了~,4
112,文笔不是很好。,4
113,我订的索道线路是西上北下，主要考虑从华山的西峰到北峰是一路向下的线路，能省力些…但站在过来人的角度看，这个决定一看就是经验不足…,5
114,建议：考虑清楚自己体力是否可以,5
115,我们到景区已经中午了，食物一定要备足，最好是能发热的，方便食用的，而且要是硬货。爬山的体力消耗实在太严重了，,4
116,爬山装备：手套（一定要准备）、帽子、粮食（离山峰越近物价越好）、防晒手袖、登山杖、防晒霜、防蚊喷雾……,4
117,首先先说一下攻略，如果你是出来穷游的，那么先到宝莲居国际青年旅社住一晚吧。这里是爬山约伴的好地方，你们可以约好第二天早上爬，或者晚上爬。爬山前要准备东西，首先买一副手套，2块钱、然后去超级买4-6瓶水、士力架或者巧克力，不要买零食和肉类。为什么呢？因为你爬山是很费体力的，血液都往四肢走，吃零食和肉类是很难消化的。所以像我4瓶矿泉水、2听红牛、一袋士力架，水是将近够用了，吃的也够了也不饿。要买手套，因为两侧的铁链子有的生锈，有的冰凉。所以要准备，要不山上的水和手套比山下贵，想省钱的提前准备好。如果什么都不带也能爬山，到山上买也行，到时候需要什么买什么也挺好。我想说的是，虽然贵了但是需要的时候也得买，别让人遭罪。我是和小伙伴出了客栈往左手边走走从北峰上山的。接下客栈左手边有一羊汤，不错。建议去尝尝，因为我已经在那里吃了三次了。从北峰上去，慢慢走，前期是比较难受的，过了就好，想知道爬到哪了看看手机地图，会很详细。,5
118,冬季的华山是淡季，光秃秃的山一旦遇到重度雾霾，那么什么仙气缭绕、什么云涌、什么最美西峰都没有了，冬季的华山依然壮阔，但远不及秋季那乘坐索道周身缭绕仙气、登上山顶且看云涌的美，推荐秋高气爽去华山！(冬季华山路面不滑，不需要专业防滑鞋，夏季需要备墨镜，我们来的雾霾天没用上墨镜),4
119,西峰缆车一下就会碰到一座道观，里面的老道士很和蔼，由于到的那天是腊月初一，所以老道士让我拜一拜西岳大帝，顺便教了我道教的拜神方法，如果有兴趣就去看一看。,5
120,山上有雪，早上化雪，冷得一批。到了北峰峰顶，听到的全是粤语。,4
121,1.爬华山不用报旅游团，这次我就报了一个团，我主要是看上可以来回接送，而且价格是320每个人。坑的就是他以旺季的价格来收费，我当时也没有考虑到这一点。,5
122,进入华山需要乘坐景区交通，往返40元，11月末我去的时候西峰索道已经关闭了，正在休整，所以我选择了乘坐东峰索道上下，索道价格往返是160元，如果你不是选择在华山上住一宿，当日往返的话，最好是坐索道上下，因为乘坐索道然后你东南西北峰都要上的话也需要五六个小时，对于我们这些体力一般的人来说，因为要在东峰坐索道上下，相当于东峰你就需要爬两遍，还是很耗费体力的，而且十一月末，山上还是很冷的。,5
123,过了门票检票，我们就去坐景区摆渡车到西索道起点。山路上，往窗外看去都是层层叠叠的山峰，隐约看到远处的峰顶颜色看着灰灰白白的，直觉告诉我们那就是雪，我们可以看到雪啦，不要太热融化了。,5
124,从高铁站出来之后有免费的接驳车送到华山门口的 也有些拉客的 如果不赶时间 就等一下接驳车咯~,5
125,从华山北站出来后，有直达华山游客中心的免费公交车，约10分钟就有一班车，很方便。华山，我终于来了，我要开始“征服”西岳华山。我们到游客中心买票后，便到2号站坐免费车进入到徒步登山口，可能是淡季的原因，很少人徒步登山，反而这样我们徒步得更舒服不用出现人挤人现象。从玉泉院出发，一路往上爬，大部分都是上坡路和楼梯，山上的空气很好，少了西安市区的雾霾，多了点负离子，嗯，深呼吸，多吸收一点“仙气”吧！说不定会在这练成“仙女剑”。,5
126,出行遇到西峰索道检修，做索道只能北上北下，然后北上到西峰，南峰，东峰，中峰路线就很长，而且绕来绕去的，相对来说爬起来会毕竟累，但是风景确实很值得。建议等西峰索道检修好了，走西上北下，这样所有的风景都能全部一举拿下。,5
127,淡季的前一天开始夜爬，一开始爬就怀疑人生，越爬越想“这个年纪我承受着我不该承受的折磨”，边爬边休息用了七个小时到达东峰观日台，那时候才五点半，本来想睡的，但是腿部太冷了根本睡不着只能假寐，等了两个小时左右看到了日出，真的很美，瞬间觉得一切都值得，拍完日出就去了鹞子翻身，但是本人觉得一点都不惊险，还是玩长空栈道好了，但是玩了长空栈道之后觉得也一样不刺激，然后去了西峰，最后下山，但是从夜爬开始已经过去十四小时了，下台阶的时候膝盖很难受了，越走越想跪下去，越走越绝望，终于到达北峰索道的时候简直像是见到了上帝,5
128, 刚到华山游客中心，远看华山并没有令我惊奇，对于从小生活在大山里的我来说，华山真的不算高，可是当到山里的时候，看到华山的巍峨气派，整个人都被惊呆了！一条条许愿带承载着的是一个个游客的美好心愿，一把把同心锁见证的是一对对情侣的美好爱情！这成了华山上另一道美丽的风景。奇险天下第一山，华山的确很多地方几乎成九十度，当然有些90度的路不是必经之路，看个人体力行走吧。我们从北峰经中锋、东峰、南峰到达西峰。关于华山论剑的标准游客照，华山论剑的标志真的整个华山到处都是，所以人多的时候就没有必要过去合影了。我们去的前一天华山下过雪，所以山上还能看到很多积雪，有些地方结冰了，有点滑，所以这个季节去华山鞋子一定要防滑。我们边玩边爬，到西峰的时候已经是下午四点左右了，在西峰休息了一会儿就下山了，由于时间关系，没在西峰等日落有点遗憾，但是，华山的景色依然让我流连忘返。补充一下，西峰索道下山，有个滑道特别好玩，还想再去坐一次。,5
129,自己去华山还要购买动车票，再打车，费时又费力，还不如一日游来的省力。我们当时订的是只含车导和门票的，索道费用可以在车上再跟导游补的。,5
130,到达山脚下的时候就感受到了华山的奇和险。山下的宝鼎则更显示出华山气势磅礴。东峰向北峰走，是下山的必经之路，各种提示标语都有，不会让大家迷路，其中一条写的比较中肯，那就是下山别拍照，拍照别下山。缆车中的华山让我更近一步的体验到它魅力所在。华山的山石在历史与自然的冲涮和沉积中，完美的雕琢出它雄浑大气的一面。,5
131,我们9月30号到西安，10月1日爬华山，假期最开始第一天人极少。后几天在朋友圈看朋友上华山拍的照片，就是大家所熟悉的人从众调调了。大部分人会选择西上北下，我们选择北上西下。我们坐7点的火车，大约8点到华山游客中心，我们晚上5点的火车回西安，全程游览完毕，身体没有很累，时间没有很紧，游览一天感觉刚刚好。说实话，作为一个跑完多个半马体力还算阔以的小姐姐，后面的东西南北中群山连环爬也是累的够呛。上山的路风景也许很美，靠自己一步一个脚印将华山踩在脚下也许成就感很强。但你怎知在索道里看到的风景不是鬼斧神工触碰心灵，体力充沛的去欣赏风景不是自由自在随意畅快。只有一天时间的人，我建议还是双索道上下行把，登山杖和手套对索道上下行的人，无所谓，用不了几次。华山上好吃的种类繁多品质齐全供您挑选，只要你有钱。溢价基本在4倍左右。我们是全程带吃的——牛肉干、巧克力、面包、玉米肠、水果、各种零食。水果最棒，爬累了吃点橘子苹果啥的好爽！从十月一温度来看，一件单衣加外套足以。白天山上温度没有很低，日晒比较强。 几点建议：防晒霜带着经常涂，日晒很强，墨镜要备着一副，摩擦力大的鞋子，好多地方是石头凿刻的阶梯有些滑，走路不看景，注意安全，华山有点险。你说规规矩矩朝九晚五的生活好不好，日复一日的是没什么意思，却是很多被迫奔波的人梦想过的安稳生活，不敢不知足。西风为马落雨为笛的潇洒人生大概在二十岁年纪的梦里，今天趁着阳光大好，华山的风与落石陪我走一遭。爬了没多少就来到山顶，山顶的路基本是石头凿刻出来的，两边挂着铁索，北峰上山之后基本上就只有一条路，到中锋、东峰的就沿着路走好了，我记得一对情侣和我们一样上的索道，结果北峰顶遇到一次，前后脚又到中锋，东峰爬上去又看见这两人你侬我侬，也算成就华山奇缘。华山真是奇险，很多地方需要手脚并用往上爬。反正一切以安全为主，形象为辅，装逼乃最下策。,5
132,华山景区售票厅前就有停车场，停好车去大厅买票。因为是假期，售票大厅排队买票的人好多，毕竟是成熟的旅游景点，大厅就有专门的网络购票的取票窗口，决定还是在网上买票，买的是套票，价格454元，含门票、来回大巴票、西峰和北峰索道票，门票可以2天重复入园，西峰索道票也是2天的有效期，但是不能重复使用，方便夜游华山的游客使用。网络票确认也很快，直接在窗口取了全部票，就排队坐大巴开始一天的游山之旅。我们是从北峰上西峰下，有两个原因，一方面错开些人流，减少排队等待的时间，另一方面，像比较险的苍龙岭、千尺幢、百尺峡，我更喜欢向上爬的感觉，回头俯视来路，更有一番意境。我们的游览顺序是北峰（峰顶有华山论剑的石刻）(东峰（鹞子翻身，观日出也是在东峰）(中峰（玉女祠、无根树）(南峰（华山最高峰，峰顶有海拔高度的石刻，长空栈道需要排队，每次只能10人，往返大概半小时）(西峰（莲花峰，两次爬华山都没上去，只远眺了一下），因为假期游览的人太多，看峰顶都是人头攒动的，所以没有到达南峰和西峰顶，从西峰索道直接下山。,5
133,做过爬华山攻略的人都知道爬华山有以下几种方式：1. 体力最差的：西峰索道上，北峰索道下。因为西峰比北峰高，所以走的路以下台阶为主。2. 体力很差的：北峰索道上，西峰索道下。这样有点爬山的感觉，又不会太累。3. 体力较差者：西峰索道上，自古华山一条路下，可以走过所有景点，全程下坡。4. 体力较好者：自古华山一条路上，西峰索道下，有爬山的感觉，不走回头路。5. 体力强悍的：自古华山一条路上，北峰索道下，到西峰后回头再回北峰索道，好处是北峰索道的价格要优惠很多。6. 终极累死狗的：自古华山一条路上，智取华山路下。 我的向往最后一个模式，选择全程步行！,5
134,华山，天下有名，景好，但山上的工作人员的态度不咋的。那次，上山，在山上刚好碰见有个姑娘问工作人员，那条路下山平一些，可是，他们竟然回答说，高速公路平，那态度太让人气愤了。或许，是个个例，但真的不舒服。,5
135,都说华山很险特别是下过雪后的真的有点危险，因为山很陡然后路很滑，每走一步都是小心翼翼的，所以这次旅行华山是我最刺激的一站了。,5
136,如果报团选择一日游，建议选择西上北下的线路，因为北峰实在是太过陡峭，上山会非常累。需要提醒大家的是，华山以险著称，山路两旁都有铁链，爬山有时候会手脚并用，戴副手套可以避免划伤，也可以到景区购买，5元一副。山上的风景真的好美，就是风有点大，温度比山下要低5-6℃。,4
