id,comments,star_levels
73,北京故宫博物院建立于1925年，是在明朝、清朝两代皇宫及其收藏的基础上建立起来的中国综合性博物馆，也是中国最大的古代文化艺术博物馆。是明清两个朝代的皇宫，是世界上现存规模最大、保存最为完整的木质结构的宫殿型建筑。故宫入选了世界文化遗产，是全国重点文物保护单位，国家5A级旅游景区。故宫内有中国博物院，建议游览4小时，故宫内建筑精美，装饰气派。,5
74,旧梦依稀往事迷离,5
75,上次游览故宫是在5月，天气十分炎热，整个故宫除了御花园没有一棵树木，我们只能顶着烈日游览中轴线主体结构的部分。,5
76,故宫过大年～我们是正月十二去的，前一天天津北京都下雪，虽然很冷但是人还是超级多🙈我们是学生票所以是20块钱（故宫正价票淡季40一个人，旺季60一个人，提前预约网上买票）简直不要太划算！！！,4
77,(太阳)推荐慈宁宫雕塑馆前面的小广场，图一的地方，人流量相对少，很多座椅可以休息，而且座椅正对面的红墙很好拍，强推！中午还在这午睡了一会，睡故宫多少有点紧张的，怕一觉醒来就穿越了。(鬼脸),5
78,故宫：,5
79,‌今天讲讲一寸光阴一寸金,5
80,六朝古都之一，明清两代定都于此！,5
81,去北京旅游，最感兴趣的地方就是故宫啦。,5
82,到了开馆时间，随着人群走进午门，去看我一直期待的《紫禁城里过大年》特展。今天人很多，没有时间仔细看，基本上排着队挤在展柜前，费劲的拍照就要往前走了。,4
83,记紫禁城上元之夜。,5
84,故宫周边的道路都管制了，想走西大街发现不行，于是我只能让司机重新算价格，从故宫北门经过后，绕到东门下车步行。来到东门，看到告示。只能跟着人流从南门进了。8点半吧，人已经很多了。故宫南门，已经有很多游客聚集了。还有结冰的筒子河。直接刷身份证进入后，大家开始纷纷拍照。检票后，看到外面广场还是黑压压都是人。以前去各处旅游，每到庙宇之类的，门钉数量总是会拿出来和故宫的作对比。现在来到故宫，终于看到了数量最多的门钉了。过了第一道门楼后，人依旧非常多。不过故宫确实很大，所以容纳下来也没有压力。故宫中轴线人很多，旁边人就很少了，,4
85,故宫是座需要角度的城，壮阔的宫殿需要华丽的角度，精巧的设计需要细腻的角度，还有，我们需要避开游人的角度。,5
86,在故宫东入口东边（右边挨着卖烤香肠）买了一个充电宝，140元，卖家说可充4次手机，2万安，结果连充一次的三分之一都用不了，里面就4块电池，完全是骗人的。今天我和儿子走散，他给我打电话无法打通，最害怕的事还是发生了，今天2点半~6点我进了两个派出所报警找他！幸好最后找到了，但心情的恶劣无法形容，找到孩子后我立马把这该死的充电宝摔了，怕以后看见就不愉快。,4
87,年三十的前一天，老板开恩提前一天放假，二话不说前往心心念已久的故宫。想着年根了，公交车人也少了，地铁人也少了，这景点肯定人也少了，结果——人都来故宫了。,5
88,跟着地图导航走从天安门东侧巷子进入，往里要走比较长的一段路再左拐就到东华门了。,5
89,我们去的时候，速度很快，前后五分钟，我们便进了故宫，现在年前来北京的游客还不多，一切都很顺利。,5
90,需要注意的是故宫需要提前预约或网上买票，我走的比较细，基本上把故宫的重点区域都走了一下，用时5小时，另外也有很多朋友询问故宫这种都是游客的景点怎么拍照好看，我的经验是：避开高峰时间、离开中轴线、多寻觅偏殿、各种仰拍（仰到天际的那种），放大景物中的人、尝试拍摄细节,5
91,大家一定要早点去！天安门外安检，队伍超级长...我是在网上买票的，直接刷身份证进非常方便，但也遗憾没有纸质门票做纪念。从午门进，神武门出，进门第一眼确实让人震撼！北京故宫被誉为世界五大宫之首，虽说这里早已不再是中国的政治中心，但当你置身于气派规整的高墙深院，依然能真真切切地感受到它曾经的荣耀。,4
92,建议珍宝馆+钟表馆一起买，确实值得一看。预订后刷身份就可以进入了。,4
93,春节期间故宫人流真是大大大，如果不提前网上购票，现场是买不到票的。要是不幸的你跟我一样选了个高峰日去，建议抛弃官方推荐的三条游览路线吧，捡个人少的地先去吧，我可不会告诉你，一大早的珍宝馆和钟表馆没有人！！,5
94,故宫门口的柿子树，柿子挂满了树梢。看的我口水直流。,4
95,来到北京一般第一个景点都会选择象征性的故宫，去故宫不能太晚要不然排队会等很久，并不是说进故宫，而是所有下车都是在天安门马路对面要过安检检查身份证再穿过隧道往前走点，总之跟着人走就是了。,5
96,有一个词可以形容我对故宫的印象，“念念不忘，必有回响”。红墙绿瓦，琉璃光彩，威严庄重，又不失精巧别致。前瞻，亦或是后仰，无一处不吸引你的眼眸。历史赋予了故宫浓厚的色彩，清宫剧却增添了许多可爱。站在曾经若曦站过得地方，像若曦一样望着四爷远去的背景，那股落寞，还有内心的沉痛。时间静止，任凭阳光洒在脸上，一双人儿的恩恩爱爱，叹息。后花园的枝枝蔓蔓，灼灼其华。冬日总是惦记那一份暖阳，懒懒的，不时还有几只猫儿乱窜，游客窸窣。翻云覆雨的历史潮流，不禁深思，下一刻的自己会在哪里，又在做着什么呢。如果下一秒我穿越了，又会是什么样的人间。偷得闲儿空儿，总是念叨一句，啥时候去趟故宫呀！曾经我把话说与他听，如今他与我一同见证，这一段时光。,5
97,门外有讲解器20元，配耳塞，不用押金，出门时候还。经过三座大殿后想去钟表馆和珍宝馆的往右手边走，那天早上刚好有活动，后面三座大殿封路了，只能去东六宫，一直往前走直到御花园，由于十一点半活动结束，封锁解除，所以我们又从御花园折回去坤宁宫-交泰殿-乾清宫，然后从西六宫走回御花园，从神武门出。地图可以在小程序〔玩转故宫〕看。,5
98,如果朋友感兴趣，我按照时间的长短具体描述一下游览的最佳路线。但是，要想认真的了解故宫，真不是一两天可以够用的，所以建议有时间、有兴趣的朋友多走几次，肯定会受益匪浅。,5
99,我在网上买了门票，然后直接刷身份证进去（包括珍宝馆跟钟表馆），进去之后在旁边那里租了三个讲解器，提醒一下，除了普通话还有粤语的，后悔没跟她说要粤语的，还好妈妈功底还是有的，讲解器是20元一个人，拿到之后不用按任何键，你戴好之后，走到那里它感应到那里，就会自动讲解的，归还是在出口神武门那里。,5
100,故宫需要从南到北参观，午门是唯一的入口，出口是东华门和神武门。,5
101,门票可以提前买好，进去直接刷身份证。但是讲解器是要另外花钱租的，很多人租，需要排队。没有微信讲解这些。要不人家卖讲解器的怎么挣钱？另外就算有微信，手机里面也没啥信号。因为人口太密集了......,5
102,（提前预约，花费2小时）：故宫真的很大，提前一天预约了门票之后，到了可以刷身份证进门，人也好多，在里面逛了好久，慈宁殿开放了，所以也去慈溪花园逛了一圈，我买的是套票，所以珍宝馆和钟表馆也都参观了，故宫更多是看建筑和园林还有纪念品，收藏的珍品比较少，就是珍宝馆和钟表馆里会有一些藏品。故宫是固定了出入口的，游览的时候要注意了。总体而言，故宫的纪念品价钱还是不算太高的，还挺有趣的，买了一个冷宫冰箱贴。,5
103,北京故宫博物院建立于1925年，是在明朝、清朝两代皇宫及其收藏的基础上建立起来的中国综合性博物馆，也是中国最大的古代文化艺术博物馆。是明清两个朝代的皇宫，是世界上现存规模最大、保存最为完整的木质结构的宫殿型建筑。故宫入选了世界文化遗产，是全国重点文物保护单位，国家5A级旅游景区。故宫内有中国博物院，建议游览4小时，故宫内建筑精美，装饰气派。,5
104,旧梦依稀往事迷离,5
105,上次游览故宫是在5月，天气十分炎热，整个故宫除了御花园没有一棵树木，我们只能顶着烈日游览中轴线主体结构的部分。,5
106,大家一定要早点去！天安门外安检，队伍超级长...我是在网上买票的，直接刷身份证进非常方便，但也遗憾没有纸质门票做纪念。从午门进，神武门出，进门第一眼确实让人震撼！北京故宫被誉为世界五大宫之首，虽说这里早已不再是中国的政治中心，但当你置身于气派规整的高墙深院，依然能真真切切地感受到它曾经的荣耀。,4
107,建议珍宝馆+钟表馆一起买，确实值得一看。预订后刷身份就可以进入了。,4
108,春节期间故宫人流真是大大大，如果不提前网上购票，现场是买不到票的。要是不幸的你跟我一样选了个高峰日去，建议抛弃官方推荐的三条游览路线吧，捡个人少的地先去吧，我可不会告诉你，一大早的珍宝馆和钟表馆没有人！！,5
109,故宫门口的柿子树，柿子挂满了树梢。看的我口水直流。,4
